subject,predicate,object
http://www.wikidata.org/entity/Q113012026,composers,Simon Waskow
http://www.wikidata.org/entity/Q115941750,composers,nan
http://www.wikidata.org/entity/Q127257393,composers,Marco Beltrami
http://www.wikidata.org/entity/Q96378044,composers,Tamar-kali
http://www.wikidata.org/entity/Q119821866,composers,nan
http://www.wikidata.org/entity/Q126723951,composers,nan
http://www.wikidata.org/entity/Q124849784,composers,nan
http://www.wikidata.org/entity/Q131176630,composers,nan
http://www.wikidata.org/entity/Q86835251,composers,nan
http://www.wikidata.org/entity/Q125119177,composers,nan
http://www.wikidata.org/entity/Q119053378,composers,nan
http://www.wikidata.org/entity/Q124608128,composers,nan
http://www.wikidata.org/entity/Q124537378,composers,Gary Yershon
http://www.wikidata.org/entity/Q111918018,composers,nan
http://www.wikidata.org/entity/Q124257215,composers,Jeff Cardoni
http://www.wikidata.org/entity/Q117842595,composers,nan
http://www.wikidata.org/entity/Q123823795,composers,nan
http://www.wikidata.org/entity/Q131002546,composers,nan
http://www.wikidata.org/entity/Q124515188,composers,nan
http://www.wikidata.org/entity/Q128942948,composers,nan
http://www.wikidata.org/entity/Q124426108,composers,Enis Rotthoff
http://www.wikidata.org/entity/Q118402587,composers,Daughn Gibson
http://www.wikidata.org/entity/Q118402587,composers,Kristin Kontrol
http://www.wikidata.org/entity/Q127406421,composers,nan
http://www.wikidata.org/entity/Q129982579,composers,nan
http://www.wikidata.org/entity/Q127785559,composers,nan
http://www.wikidata.org/entity/Q116971313,composers,David Rhodes
http://www.wikidata.org/entity/Q123690368,composers,nan
http://www.wikidata.org/entity/Q126198706,composers,Fernando Velázquez
http://www.wikidata.org/entity/Q104873310,composers,nan
http://www.wikidata.org/entity/Q115478490,composers,nan
http://www.wikidata.org/entity/Q123905431,composers,Rich Walters
http://www.wikidata.org/entity/Q130304207,composers,nan
http://www.wikidata.org/entity/Q126436355,composers,nan
http://www.wikidata.org/entity/Q124853436,composers,nan
http://www.wikidata.org/entity/Q113671585,composers,Dominic Lewis
http://www.wikidata.org/entity/Q116029515,composers,nan
http://www.wikidata.org/entity/Q117437274,composers,nan
http://www.wikidata.org/entity/Q122335323,composers,Bryce Dessner
http://www.wikidata.org/entity/Q124852786,composers,nan
http://www.wikidata.org/entity/Q124852844,composers,nan
http://www.wikidata.org/entity/Q124852853,composers,nan
http://www.wikidata.org/entity/Q22328140,composers,nan
http://www.wikidata.org/entity/Q124852877,composers,nan
http://www.wikidata.org/entity/Q124852899,composers,nan
http://www.wikidata.org/entity/Q123855936,composers,nan
http://www.wikidata.org/entity/Q125417902,composers,nan
http://www.wikidata.org/entity/Q120414395,composers,"Ainz ""Brainz"" Prasad"
http://www.wikidata.org/entity/Q120414395,composers,Ameya Saraf
http://www.wikidata.org/entity/Q115115152,composers,Phoenix
http://www.wikidata.org/entity/Q124853379,composers,nan
http://www.wikidata.org/entity/Q108266237,composers,Rupert Gregson-Williams
http://www.wikidata.org/entity/Q124853356,composers,nan
http://www.wikidata.org/entity/Q108628759,composers,Hildur Guðnadóttir
http://www.wikidata.org/entity/Q124853362,composers,nan
http://www.wikidata.org/entity/Q124853401,composers,nan
http://www.wikidata.org/entity/Q124853370,composers,nan
http://www.wikidata.org/entity/Q124339152,composers,nan
http://www.wikidata.org/entity/Q124853393,composers,nan
http://www.wikidata.org/entity/Q124853447,composers,nan
http://www.wikidata.org/entity/Q124853455,composers,nan
http://www.wikidata.org/entity/Q124853424,composers,nan
http://www.wikidata.org/entity/Q117279005,composers,Christophe Beck
http://www.wikidata.org/entity/Q115707601,composers,nan
http://www.wikidata.org/entity/Q124711174,composers,nan
http://www.wikidata.org/entity/Q124393043,composers,Frederik Wiedmann
http://www.wikidata.org/entity/Q117481301,composers,nan
http://www.wikidata.org/entity/Q125510641,composers,nan
http://www.wikidata.org/entity/Q119892802,composers,Peter Raeburn
http://www.wikidata.org/entity/Q124052917,composers,Rudy Mancuso
http://www.wikidata.org/entity/Q123690193,composers,The Octopus Project
http://www.wikidata.org/entity/Q124337175,composers,nan
http://www.wikidata.org/entity/Q122964418,composers,nan
http://www.wikidata.org/entity/Q124670101,composers,John Debney
http://www.wikidata.org/entity/Q124858233,composers,nan
http://www.wikidata.org/entity/Q125993682,composers,nan
http://www.wikidata.org/entity/Q126470645,composers,nan
http://www.wikidata.org/entity/Q124838870,composers,Georg Buljo
http://www.wikidata.org/entity/Q118234677,composers,nan
http://www.wikidata.org/entity/Q113360912,composers,Junkie XL
http://www.wikidata.org/entity/Q127850158,composers,nan
http://www.wikidata.org/entity/Q127823593,composers,nan
http://www.wikidata.org/entity/Q108739806,composers,nan
http://www.wikidata.org/entity/Q126189109,composers,nan
http://www.wikidata.org/entity/Q124858065,composers,nan
http://www.wikidata.org/entity/Q123690415,composers,Michael Abels
http://www.wikidata.org/entity/Q104876047,composers,Drum & Lace
http://www.wikidata.org/entity/Q122781655,composers,nan
http://www.wikidata.org/entity/Q124419553,composers,nan
http://www.wikidata.org/entity/Q118196554,composers,nan
http://www.wikidata.org/entity/Q116257424,composers,Dan Romer
http://www.wikidata.org/entity/Q125566469,composers,nan
http://www.wikidata.org/entity/Q112726939,composers,John Powell
http://www.wikidata.org/entity/Q124459713,composers,nan
http://www.wikidata.org/entity/Q121891566,composers,nan
http://www.wikidata.org/entity/Q124320668,composers,nan
http://www.wikidata.org/entity/Q131399311,composers,nan
http://www.wikidata.org/entity/Q130319746,composers,nan
http://www.wikidata.org/entity/Q122226196,composers,David Boman
http://www.wikidata.org/entity/Q111270010,composers,Stephen Bray
http://www.wikidata.org/entity/Q111270010,composers,Brenda Russell
http://www.wikidata.org/entity/Q111270010,composers,Allee Willis
http://www.wikidata.org/entity/Q111270010,composers,Kris Bowers
http://www.wikidata.org/entity/Q124051694,composers,nan
http://www.wikidata.org/entity/Q125510445,composers,nan
http://www.wikidata.org/entity/Q115707860,composers,nan
http://www.wikidata.org/entity/Q124694222,composers,nan
http://www.wikidata.org/entity/Q111677117,composers,Johan Söderqvist
http://www.wikidata.org/entity/Q124497430,composers,nan
http://www.wikidata.org/entity/Q130598581,composers,nan
http://www.wikidata.org/entity/Q126082803,composers,nan
http://www.wikidata.org/entity/Q113300586,composers,Dario Marianelli
http://www.wikidata.org/entity/Q130168568,composers,nan
http://www.wikidata.org/entity/Q130296657,composers,nan
http://www.wikidata.org/entity/Q117312560,composers,Theodore Shapiro
http://www.wikidata.org/entity/Q126901202,composers,nan
http://www.wikidata.org/entity/Q123945095,composers,Antoni Łazarkiewicz
http://www.wikidata.org/entity/Q123353612,composers,David Hirschfelder
http://www.wikidata.org/entity/Q123782116,composers,Jherek Bischoff
http://www.wikidata.org/entity/Q115867383,composers,Giorgos Kallis
http://www.wikidata.org/entity/Q129983519,composers,nan
http://www.wikidata.org/entity/Q123144587,composers,Joseph Shirley
http://www.wikidata.org/entity/Q124460438,composers,nan
http://www.wikidata.org/entity/Q125693263,composers,nan
http://www.wikidata.org/entity/Q130379771,composers,nan
http://www.wikidata.org/entity/Q125081677,composers,nan
http://www.wikidata.org/entity/Q130417696,composers,nan
http://www.wikidata.org/entity/Q112865900,composers,Danny Elfman
http://www.wikidata.org/entity/Q124843646,composers,nan
http://www.wikidata.org/entity/Q119506588,composers,nan
http://www.wikidata.org/entity/Q116032513,composers,nan
http://www.wikidata.org/entity/Q115932544,composers,nan
http://www.wikidata.org/entity/Q124605382,composers,nan
http://www.wikidata.org/entity/Q126680226,composers,nan
http://www.wikidata.org/entity/Q113668560,composers,David Wingo
http://www.wikidata.org/entity/Q119414655,composers,nan
http://www.wikidata.org/entity/Q123420922,composers,Sean Murray
http://www.wikidata.org/entity/Q130300514,composers,nan
http://www.wikidata.org/entity/Q126416884,composers,nan
http://www.wikidata.org/entity/Q113547547,composers,John Debney
http://www.wikidata.org/entity/Q110601765,composers,Morten Rognskog
http://www.wikidata.org/entity/Q125951906,composers,nan
http://www.wikidata.org/entity/Q30101800,composers,nan
http://www.wikidata.org/entity/Q116608699,composers,nan
http://www.wikidata.org/entity/Q127788482,composers,nan
http://www.wikidata.org/entity/Q126928660,composers,nan
http://www.wikidata.org/entity/Q123786283,composers,nan
http://www.wikidata.org/entity/Q114344937,composers,Hauschka
http://www.wikidata.org/entity/Q117842576,composers,Mark Korven
http://www.wikidata.org/entity/Q130379751,composers,nan
http://www.wikidata.org/entity/Q124847605,composers,nan
http://www.wikidata.org/entity/Q124691682,composers,Michael Richard Plowman
http://www.wikidata.org/entity/Q123185921,composers,nan
http://www.wikidata.org/entity/Q124849881,composers,nan
http://www.wikidata.org/entity/Q123477948,composers,nan
http://www.wikidata.org/entity/Q124435298,composers,nan
http://www.wikidata.org/entity/Q112054756,composers,Alan Silvestri
http://www.wikidata.org/entity/Q125506620,composers,nan
http://www.wikidata.org/entity/Q123365061,composers,nan
http://www.wikidata.org/entity/Q127830620,composers,nan
http://www.wikidata.org/entity/Q126603999,composers,Leo Birenberg
http://www.wikidata.org/entity/Q112623160,composers,Hauschka
http://www.wikidata.org/entity/Q124759759,composers,Todor Kobakov
http://www.wikidata.org/entity/Q125750443,composers,Fil Eisler
http://www.wikidata.org/entity/Q117176605,composers,Brandon Roberts
http://www.wikidata.org/entity/Q117336418,composers,nan
http://www.wikidata.org/entity/Q113516747,composers,Emilie Levienaise-Farrouch
http://www.wikidata.org/entity/Q114240595,composers,nan
http://www.wikidata.org/entity/Q121547814,composers,Abel Korzeniowski
http://www.wikidata.org/entity/Q129864880,composers,nan
http://www.wikidata.org/entity/Q124250689,composers,nan
http://www.wikidata.org/entity/Q118384193,composers,nan
http://www.wikidata.org/entity/Q125993015,composers,Mondo Gascaro
http://www.wikidata.org/entity/Q124847670,composers,nan
http://www.wikidata.org/entity/Q124307912,composers,nan
http://www.wikidata.org/entity/Q124337179,composers,Emily Bear
http://www.wikidata.org/entity/Q124852795,composers,Richard G. Mitchell
http://www.wikidata.org/entity/Q130259789,composers,nan
http://www.wikidata.org/entity/Q122741027,composers,nan
http://www.wikidata.org/entity/Q126499420,composers,nan
http://www.wikidata.org/entity/Q126189103,composers,nan
http://www.wikidata.org/entity/Q120758628,composers,Brian Tyler
http://www.wikidata.org/entity/Q123354193,composers,nan
http://www.wikidata.org/entity/Q116980505,composers,Michiel Marsman
http://www.wikidata.org/entity/Q112124771,composers,Adrian Johnston
http://www.wikidata.org/entity/Q115057826,composers,Daniel Pemberton
http://www.wikidata.org/entity/Q129431275,composers,nan
http://www.wikidata.org/entity/Q114245238,composers,Lauri Porra
http://www.wikidata.org/entity/Q126193226,composers,nan
http://www.wikidata.org/entity/Q127694909,composers,nan
http://www.wikidata.org/entity/Q124261382,composers,nan
http://www.wikidata.org/entity/Q124407153,composers,Michael Lira
