movie_uri,movie,releaseDate,country,language,runtime,budget,boxOffice,basedOn,IMDbID,plot,franchise,depiction,wikiPageWikiLink,primaryTopic,wasDerivedFrom,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,writer,writer_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs
http://dbpedia.org/resource/Pau_and_His_Brother,Pau and His Brother,2009-12-04,N/A,N/A,6720.0,N/A,N/A,N/A,0283539,"Pau and His Brother (Catalan: Pau i el seu germà, Spanish: Pau y su hermano, French: Pau et son frère) is a 2001 Spanish-French drama film directed by Marc Recha. It was entered into the 2001 Cannes Film Festival.",N/A,N/A,http://dbpedia.org/resource/Marieta_Orozco,N/A,http://en.wikipedia.org/wiki/Pau_and_His_Brother?oldid=1121633920&ns=0,N/A,N/A,N/A,David Selvas,http://dbpedia.org/resource/David_Selvas,Marc Recha,http://dbpedia.org/resource/Marc_Recha,N/A,N/A,Marc Recha,http://dbpedia.org/resource/Marc_Recha,Antonio Chavarrías,http://dbpedia.org/resource/Antonio_Chavarrías,N/A,N/A,Helene louvart,http://dbpedia.org/resource/Helene_louvart,N/A,N/A,N/A,N/A,2000s Catalan-language films; 2000s French films; 2000s French-language films; 2000s Spanish films; 2000s Spanish-language films; 2001 drama films; 2001 films; Films directed by Marc Recha; French drama films; Spanish drama films,http://dbpedia.org/resource/Category:2000s_Catalan-language_films; http://dbpedia.org/resource/Category:2000s_French-language_films; http://dbpedia.org/resource/Category:2000s_French_films; http://dbpedia.org/resource/Category:2000s_Spanish-language_films; http://dbpedia.org/resource/Category:2000s_Spanish_films; http://dbpedia.org/resource/Category:2001_drama_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:Films_directed_by_Marc_Recha; http://dbpedia.org/resource/Category:French_drama_films; http://dbpedia.org/resource/Category:Spanish_drama_films,N/A,N/A
http://dbpedia.org/resource/Preminchu,Preminchu,2019-01-26,N/A,http://dbpedia.org/resource/Telugu_language,N/A,N/A,N/A,N/A,N/A,"Preminchu (transl. Fall in love) is a 2001 Indian Telugu-language drama film directed by Boyina Subba Rao and produced by D. Rama Naidu. The film stars Laya and Sai Kiran with Roopa, Murali Mohan, and Lakshmi in supporting roles. The plot follows Meena (Laya), a blind girl who is abandoned by her mother (Lakshmi) and grows up to be an independent woman. The film was showcased among the Indian panorama section at the 2001 International Film Festival of India. The film won five Nandi Awards.",N/A,N/A,http://dbpedia.org/resource/K._S._Chitra,N/A,http://en.wikipedia.org/wiki/Preminchu?oldid=1119229456&ns=0,N/A,N/A,N/A,Laya (actress); Murali Mohan; Roopa (actress); Sai Kiran,http://dbpedia.org/resource/Laya_(actress); http://dbpedia.org/resource/Murali_Mohan; http://dbpedia.org/resource/Roopa_(actress); http://dbpedia.org/resource/Sai_Kiran,N/A,N/A,N/A,N/A,Sriraj Ginne,http://dbpedia.org/resource/Sriraj_Ginne,D. Rama Naidu,http://dbpedia.org/resource/D._Rama_Naidu,M. M. Srilekha,http://dbpedia.org/resource/M._M._Srilekha,Hari Anumolu,http://dbpedia.org/resource/Hari_Anumolu,N/A,N/A,Suresh Productions,http://dbpedia.org/resource/Suresh_Productions,2000s Telugu-language films; 2001 films; Films about blind people in India; Indian drama films; Suresh Productions films,http://dbpedia.org/resource/Category:2000s_Telugu-language_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:Films_about_blind_people_in_India; http://dbpedia.org/resource/Category:Indian_drama_films; http://dbpedia.org/resource/Category:Suresh_Productions_films,N/A,N/A
http://dbpedia.org/resource/The_Parole_Officer,The Parole Officer,2018-01-17,N/A,N/A,5580.0,6000000.0,N/A,N/A,N/A,"The Parole Officer is a 2001 British comedy film, directed by John Duigan. The film follows a diverse group of former criminals as they assist their probation officer in proving his innocence after a murder accusation.",N/A,N/A,http://dbpedia.org/resource/Safety_deposit_box,N/A,http://en.wikipedia.org/wiki/The_Parole_Officer?oldid=1111553427&ns=0,N/A,N/A,N/A,Ben Miller; Emma Williams (actress); Om Puri; Steve Coogan; Steven Waddington,http://dbpedia.org/resource/Ben_Miller; http://dbpedia.org/resource/Emma_Williams_(actress); http://dbpedia.org/resource/Om_Puri; http://dbpedia.org/resource/Steve_Coogan; http://dbpedia.org/resource/Steven_Waddington,John Duigan,http://dbpedia.org/resource/John_Duigan,Universal Pictures,http://dbpedia.org/resource/Universal_Pictures,Henry Normal; Steve Coogan,http://dbpedia.org/resource/Henry_Normal; http://dbpedia.org/resource/Steve_Coogan,Andrew Macdonald (producer); Duncan Kenworthy,http://dbpedia.org/resource/Andrew_Macdonald_(producer); http://dbpedia.org/resource/Duncan_Kenworthy,Alex Heffes,http://dbpedia.org/resource/Alex_Heffes,N/A,N/A,N/A,N/A,DNA Films; UK Film Council,http://dbpedia.org/resource/DNA_Films; http://dbpedia.org/resource/UK_Film_Council,2000s British films; 2000s English-language films; 2001 comedy films; 2001 films; British comedy films; DNA Films films; Films directed by John Duigan; Films scored by Alex Heffes; Films set in Blackpool; Films set in Manchester; Films shot in Greater Manchester; Malware in fiction,http://dbpedia.org/resource/Category:2000s_British_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2001_comedy_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:British_comedy_films; http://dbpedia.org/resource/Category:DNA_Films_films; http://dbpedia.org/resource/Category:Films_directed_by_John_Duigan; http://dbpedia.org/resource/Category:Films_scored_by_Alex_Heffes; http://dbpedia.org/resource/Category:Films_set_in_Blackpool; http://dbpedia.org/resource/Category:Films_set_in_Manchester; http://dbpedia.org/resource/Category:Films_shot_in_Greater_Manchester; http://dbpedia.org/resource/Category:Malware_in_fiction,N/A,N/A
http://dbpedia.org/resource/The_Vertical_Ray_of_the_Sun,The Vertical Ray of the Sun,1940-01-15,N/A,N/A,6720.0,N/A,N/A,N/A,0224578,"The Vertical Ray of the Sun (Vietnamese: Mùa hè chiều thẳng đứng) is the third feature film by Vietnamese-born French director Trần Anh Hùng. It was released in 2000 and is the final part of what many now consider to be Tran's ""Vietnam trilogy."" The film centres on three sisters who live in present-day Hanoi: Suong is the eldest, then Khanh in the middle, and Lien is the youngest. The film takes place over the course of one month, starting on the anniversary of their mother's death and ending on the anniversary of their father's. Tran was inspired to make the film after visiting Hanoi during a break in the filming of Cyclo during the Christmas holidays in 1994. This drama was lensed in Vietnam's capital, Hanoi, as well as in Hạ Long Bay and the village of Luoi Ngoc, Quảng Ninh Province. The film's original score is composed by Tôn-Thất Tiết. Additionally, three songs of the noted Vietnamese songwriter Trịnh Công Sơn are interspersed through the film, as are songs by The Velvet Underground, Lou Reed, Arab Strap, and . The Vertical Ray of the Sun was screened in the Un Certain Regard section at the 2000 Cannes Film Festival.",N/A,N/A,http://dbpedia.org/resource/The_Married_Monk,N/A,http://en.wikipedia.org/wiki/The_Vertical_Ray_of_the_Sun?oldid=1112380283&ns=0,http://www.rottentomatoes.com/m/vertical_ray_of_the_sun/,N/A,N/A,N/A,N/A,Tran Anh Hung,http://dbpedia.org/resource/Tran_Anh_Hung,Sony Pictures Classics,http://dbpedia.org/resource/Sony_Pictures_Classics,Tran Anh Hung,http://dbpedia.org/resource/Tran_Anh_Hung,N/A,N/A,N/A,N/A,Mark Lee Ping Bin,http://dbpedia.org/resource/Mark_Lee_Ping_Bin,N/A,N/A,N/A,N/A,2000 drama films; 2000 films; 2000s French films; 2000s German films; Films directed by Tran Anh Hung; Films set in Hanoi; Films set in Vietnam; French drama films; German drama films; Sony Pictures Classics films; Vietnamese drama films; Vietnamese-language films,http://dbpedia.org/resource/Category:2000_drama_films; http://dbpedia.org/resource/Category:2000_films; http://dbpedia.org/resource/Category:2000s_French_films; http://dbpedia.org/resource/Category:2000s_German_films; http://dbpedia.org/resource/Category:Films_directed_by_Tran_Anh_Hung; http://dbpedia.org/resource/Category:Films_set_in_Hanoi; http://dbpedia.org/resource/Category:Films_set_in_Vietnam; http://dbpedia.org/resource/Category:French_drama_films; http://dbpedia.org/resource/Category:German_drama_films; http://dbpedia.org/resource/Category:Sony_Pictures_Classics_films; http://dbpedia.org/resource/Category:Vietnamese-language_films; http://dbpedia.org/resource/Category:Vietnamese_drama_films,N/A,N/A
http://dbpedia.org/resource/These_Old_Broads,These Old Broads,1943-01-22,N/A,N/A,5340.0,N/A,N/A,N/A,0207156,"These Old Broads is a 2001 American comedy television film directed by Matthew Diamond, written by Carrie Fisher and Elaine Pope, and starring Fisher's mother Debbie Reynolds, as well as Shirley MacLaine, Joan Collins, and Elizabeth Taylor in her final film role. In a 2001 BBC Omnibus documentary about Taylor, MacLaine says that Julie Andrews and Lauren Bacall were originally planned to be in the film. The role of Miriam Hodges was originally offered to June Allyson, who ended up in a cameo instead.",N/A,N/A,http://dbpedia.org/resource/Kevin_Alexander_Stea,N/A,http://en.wikipedia.org/wiki/These_Old_Broads?oldid=1112991474&ns=0,N/A,N/A,N/A,Debbie Reynolds; Elizabeth Taylor; Joan Collins; Jonathan Silverman; Shirley MacLaine,http://dbpedia.org/resource/Debbie_Reynolds; http://dbpedia.org/resource/Elizabeth_Taylor; http://dbpedia.org/resource/Joan_Collins; http://dbpedia.org/resource/Jonathan_Silverman; http://dbpedia.org/resource/Shirley_MacLaine,Matthew Diamond,http://dbpedia.org/resource/Matthew_Diamond,Sony Pictures Television,http://dbpedia.org/resource/Sony_Pictures_Television,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s American films; 2000s English-language films; 2000s female buddy films; 2001 comedy films; 2001 films; 2001 television films; American LGBT-related television films; American comedy television films; Films about actors; Films directed by Matthew Diamond; Films produced by Laurence Mark; Films with screenplays by Carrie Fisher; Gay-related films,http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2000s_female_buddy_films; http://dbpedia.org/resource/Category:2001_comedy_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:2001_television_films; http://dbpedia.org/resource/Category:American_LGBT-related_television_films; http://dbpedia.org/resource/Category:American_comedy_television_films; http://dbpedia.org/resource/Category:Films_about_actors; http://dbpedia.org/resource/Category:Films_directed_by_Matthew_Diamond; http://dbpedia.org/resource/Category:Films_produced_by_Laurence_Mark; http://dbpedia.org/resource/Category:Films_with_screenplays_by_Carrie_Fisher; http://dbpedia.org/resource/Category:Gay-related_films,N/A,N/A
http://dbpedia.org/resource/Tart_(film),Tart (film),2013-03-08,N/A,N/A,5640.0,3300000.0,N/A,N/A,N/A,"Tart is a 2001 American coming of age drama film written and directed by Christina Wayne and starring Dominique Swain, Brad Renfro, and Bijou Phillips. It follows a young woman at a preparatory school in 1980s New York City and her ingratiation with a group of elite peers. It was released by Lionsgate in 2001.",N/A,N/A,http://dbpedia.org/resource/Michael_Murphy_(actor),N/A,http://en.wikipedia.org/wiki/Tart_(film)?oldid=1124650233&ns=0,N/A,N/A,N/A,Alberta Watson; Bijou Phillips; Brad Renfro; Dominique Swain; Melanie Griffith; Michael Murphy (actor); Mischa Barton; Nora Zehetner,http://dbpedia.org/resource/Alberta_Watson; http://dbpedia.org/resource/Bijou_Phillips; http://dbpedia.org/resource/Brad_Renfro; http://dbpedia.org/resource/Dominique_Swain; http://dbpedia.org/resource/Melanie_Griffith; http://dbpedia.org/resource/Michael_Murphy_(actor); http://dbpedia.org/resource/Mischa_Barton; http://dbpedia.org/resource/Nora_Zehetner,N/A,N/A,Lionsgate,http://dbpedia.org/resource/Lionsgate,N/A,N/A,Nile Niami,http://dbpedia.org/resource/Nile_Niami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s American films; 2000s English-language films; 2000s coming-of-age drama films; 2000s high school films; 2000s teen drama films; 2001 LGBT-related films; 2001 directorial debut films; 2001 films; 2001 independent films; 2001 romantic drama films; American coming-of-age drama films; American high school films; American independent films; American romantic drama films; American teen LGBT-related films; American teen drama films; Films about the upper class; Films set in New York City; Films shot in New York City; Films shot in Toronto,http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2000s_coming-of-age_drama_films; http://dbpedia.org/resource/Category:2000s_high_school_films; http://dbpedia.org/resource/Category:2000s_teen_drama_films; http://dbpedia.org/resource/Category:2001_LGBT-related_films; http://dbpedia.org/resource/Category:2001_directorial_debut_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:2001_independent_films; http://dbpedia.org/resource/Category:2001_romantic_drama_films; http://dbpedia.org/resource/Category:American_coming-of-age_drama_films; http://dbpedia.org/resource/Category:American_high_school_films; http://dbpedia.org/resource/Category:American_independent_films; http://dbpedia.org/resource/Category:American_romantic_drama_films; http://dbpedia.org/resource/Category:American_teen_LGBT-related_films; http://dbpedia.org/resource/Category:American_teen_drama_films; http://dbpedia.org/resource/Category:Films_about_the_upper_class; http://dbpedia.org/resource/Category:Films_set_in_New_York_City; http://dbpedia.org/resource/Category:Films_shot_in_New_York_City; http://dbpedia.org/resource/Category:Films_shot_in_Toronto,N/A,N/A
http://dbpedia.org/resource/Tomie_(film_series),Tomie (film series),2007-11-08,http://dbpedia.org/resource/Japan,http://dbpedia.org/resource/Japanese_language,47280.0,N/A,N/A,N/A,N/A,"Tomie (富江) is a Japanese horror film series based on Junji Ito's manga of the same name. The series consists of nine installments to date. The series focuses on the titular Tomie Kawakami, a beautiful young girl identified by a mole under her left eye, who drives her stricken admirers to madness, often resulting in her own death. However, due to her ability of regeneration, she comes back to life to terrorize her killers. Each cell of her body has the ability to generate into a full grown independent body, causing several copies of her to be created after each of her deaths. It is unknown how many copies of Tomie exist in the films' universe although in the most recent film, Tomie Unlimited, Tomie is shown walking through the streets of Japan, with most of the women she passes by also being Tomie. The films share no direct storyline connections, all focusing on different Tomies and their stories, except for the first installment and 2005's Tomie: Beginning. Junji Ito has expressed his support for the films, often attending premieres and even personally picking out the actress Miho Kanno for the role of Tomie in the first film and coaching her for the audition.",N/A,N/A,http://dbpedia.org/resource/Runa_Nagai,N/A,http://en.wikipedia.org/wiki/Tomie_(film_series)?oldid=1096511315&ns=0,N/A,N/A,N/A,Miho Kanno; Miki Sakai; Rio Matsumoto,http://dbpedia.org/resource/Miho_Kanno; http://dbpedia.org/resource/Miki_Sakai; http://dbpedia.org/resource/Rio_Matsumoto,Ataru Oikawa; Noboru Iguchi; Shun Nakahara; Takashi Shimizu,http://dbpedia.org/resource/Ataru_Oikawa; http://dbpedia.org/resource/Noboru_Iguchi; http://dbpedia.org/resource/Shun_Nakahara; http://dbpedia.org/resource/Takashi_Shimizu,N/A,N/A,Ataru Oikawa; Noboru Iguchi,http://dbpedia.org/resource/Ataru_Oikawa; http://dbpedia.org/resource/Noboru_Iguchi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Film series introduced in 1998; Horror film series; Japanese LGBT-related films; Japanese horror films; LGBT-related horror films; Tomie; Tomie (film series),http://dbpedia.org/resource/Category:Film_series_introduced_in_1998; http://dbpedia.org/resource/Category:Horror_film_series; http://dbpedia.org/resource/Category:Japanese_LGBT-related_films; http://dbpedia.org/resource/Category:Japanese_horror_films; http://dbpedia.org/resource/Category:LGBT-related_horror_films; http://dbpedia.org/resource/Category:Tomie; http://dbpedia.org/resource/Category:Tomie_(film_series),N/A,N/A
http://dbpedia.org/resource/Jonsun_and_Gonsun,Jonsun and Gonsun,2013-09-21,http://dbpedia.org/resource/Sri_Lanka,http://dbpedia.org/resource/Sinhala_language,N/A,N/A,N/A,N/A,N/A,"Jonsun and Gonsun (Sinhala: ජොන්සන් ඇන්ඩ් ගොන්සන්), or colloquially as Jonson and Gonson, is a 2001 Sri Lankan Sinhalese romantic thriller film directed by Roy de Silva. It stars Ranjan Ramanayake, Tennyson Cooray, and Sangeetha Weeraratne in lead roles along with Gemunu Wijesuriya, Jayantha Bopearachchi and Sunil Hettiarachchi. Music composed by Somapala Rathnayake. It is the 959th Sri Lankan film in the Sinhalese cinema.",N/A,N/A,http://dbpedia.org/resource/Shiromi_Priyadarshani,N/A,http://en.wikipedia.org/wiki/Jonsun_and_Gonsun?oldid=1108970959&ns=0,N/A,N/A,N/A,Ranjan Ramanayake; Sangeetha Weeraratne; Tennyson Cooray,http://dbpedia.org/resource/Ranjan_Ramanayake; http://dbpedia.org/resource/Sangeetha_Weeraratne; http://dbpedia.org/resource/Tennyson_Cooray,Roy de Silva,http://dbpedia.org/resource/Roy_de_Silva,N/A,N/A,Roy de Silva,http://dbpedia.org/resource/Roy_de_Silva,N/A,N/A,Somapala Rathnayake,http://dbpedia.org/resource/Somapala_Rathnayake,N/A,N/A,N/A,N/A,N/A,N/A,2000s Sinhala-language films; 2001 films,http://dbpedia.org/resource/Category:2000s_Sinhala-language_films; http://dbpedia.org/resource/Category:2001_films,N/A,N/A
http://dbpedia.org/resource/Lloyd_(film),Lloyd (film),1931-01-03,N/A,N/A,4620.0,N/A,N/A,N/A,N/A,"Lloyd is a 2001 American comedy film. The film was released on May 4, 2001.",N/A,N/A,http://dbpedia.org/resource/Sunnyvale,N/A,http://en.wikipedia.org/wiki/Lloyd_(film)?oldid=1116505917&ns=0,N/A,N/A,N/A,Brendon Ryan Barrett; Todd Bosley; Tom Arnold (actor),http://dbpedia.org/resource/Brendon_Ryan_Barrett; http://dbpedia.org/resource/Todd_Bosley; http://dbpedia.org/resource/Tom_Arnold_(actor),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s American films; 2000s English-language films; 2001 comedy films; 2001 comedy-drama films; 2001 drama films; 2001 films; American comedy-drama films,http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2001_comedy-drama_films; http://dbpedia.org/resource/Category:2001_comedy_films; http://dbpedia.org/resource/Category:2001_drama_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:American_comedy-drama_films,N/A,N/A
http://dbpedia.org/resource/Fever_(1999_film),Fever (1999 film),1993-04-16,N/A,N/A,5940.0,N/A,N/A,N/A,0177769,"Fever (1999) is a psychological thriller written and directed by Alex Winter and starring Henry Thomas, David O'Hara, Teri Hatcher and Bill Duke.",N/A,N/A,http://dbpedia.org/resource/Thom_Zinny,N/A,http://en.wikipedia.org/wiki/Fever_(1999_film)?oldid=1121116994&ns=0,N/A,N/A,N/A,Bill Duke; David O'Hara; Henry Thomas; Teri Hatcher,http://dbpedia.org/resource/Bill_Duke; http://dbpedia.org/resource/David_O'Hara; http://dbpedia.org/resource/Henry_Thomas; http://dbpedia.org/resource/Teri_Hatcher,Alex Winter,http://dbpedia.org/resource/Alex_Winter,N/A,N/A,Alex Winter,http://dbpedia.org/resource/Alex_Winter,N/A,N/A,Joe Delia,http://dbpedia.org/resource/Joe_Delia,N/A,N/A,N/A,N/A,N/A,N/A,1990s American films; 1990s British films; 1990s English-language films; 1990s psychological thriller films; 1999 films; American psychological thriller films; British thriller films; Films directed by Alex Winter; Films scored by Joe Delia; Films with screenplays by Alex Winter,http://dbpedia.org/resource/Category:1990s_American_films; http://dbpedia.org/resource/Category:1990s_British_films; http://dbpedia.org/resource/Category:1990s_English-language_films; http://dbpedia.org/resource/Category:1990s_psychological_thriller_films; http://dbpedia.org/resource/Category:1999_films; http://dbpedia.org/resource/Category:American_psychological_thriller_films; http://dbpedia.org/resource/Category:British_thriller_films; http://dbpedia.org/resource/Category:Films_directed_by_Alex_Winter; http://dbpedia.org/resource/Category:Films_scored_by_Joe_Delia; http://dbpedia.org/resource/Category:Films_with_screenplays_by_Alex_Winter,N/A,N/A
http://dbpedia.org/resource/Brigham_City_(film),Brigham City (film),1932-04-15,N/A,N/A,6480.0,900000.0,852206.0,N/A,N/A,"Brigham City is a 2001 murder mystery independent film. It was written and directed by Richard Dutcher, who also plays in the main role of Sheriff Wes Clayton. It was financed by private investors. Because of the in-movie descriptions of geography and population, it depicts a fictional Utah town of Brigham City rather than the actual town of Brigham City. It was filmed in Mapleton, Utah.",N/A,N/A,http://dbpedia.org/resource/Shane_Jackman,N/A,http://en.wikipedia.org/wiki/Brigham_City_(film)?oldid=1107281999&ns=0,N/A,N/A,N/A,Richard Dutcher; Tayva Patch; Wilford Brimley,http://dbpedia.org/resource/Richard_Dutcher; http://dbpedia.org/resource/Tayva_Patch; http://dbpedia.org/resource/Wilford_Brimley,Richard Dutcher,http://dbpedia.org/resource/Richard_Dutcher,N/A,N/A,Richard Dutcher,http://dbpedia.org/resource/Richard_Dutcher,Richard Dutcher,http://dbpedia.org/resource/Richard_Dutcher,Sam Cardon,http://dbpedia.org/resource/Sam_Cardon,N/A,N/A,N/A,N/A,N/A,N/A,"2000s American films; 2000s English-language films; 2000s crime drama films; 2001 drama films; 2001 films; American crime drama films; American thriller films; Brigham City, Utah; Films directed by Richard Dutcher; Films set in Utah; Films shot in Utah; Latter Day Saint movement in Utah; Mormon cinema","http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2000s_crime_drama_films; http://dbpedia.org/resource/Category:2001_drama_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:American_crime_drama_films; http://dbpedia.org/resource/Category:American_thriller_films; http://dbpedia.org/resource/Category:Brigham_City,_Utah; http://dbpedia.org/resource/Category:Films_directed_by_Richard_Dutcher; http://dbpedia.org/resource/Category:Films_set_in_Utah; http://dbpedia.org/resource/Category:Films_shot_in_Utah; http://dbpedia.org/resource/Category:Latter_Day_Saint_movement_in_Utah; http://dbpedia.org/resource/Category:Mormon_cinema",N/A,N/A
http://dbpedia.org/resource/Out_of_the_Wilderness,Out of the Wilderness,1940-01-15,N/A,N/A,5880.0,N/A,N/A,N/A,N/A,Out of the Wilderness is a 2001 television film directed by .,N/A,N/A,http://dbpedia.org/resource/Robert_Caso,N/A,http://en.wikipedia.org/wiki/Out_of_the_Wilderness?oldid=1107603752&ns=0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s American films; 2000s English-language films; 2001 films; American children's films,http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:American_children's_films,N/A,N/A
http://dbpedia.org/resource/Kalakalappu_(2001_film),Kalakalappu (2001 film),2004-02-18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Kalakalappu is a 2001 Tamil language drama film directed by Vishwa and produced by A. L. Azhagappan. The film featured Napoleon in the lead role, with Udhaya, Jaya Seal and Vijayalakshmi in supporting roles. The film had a musical score by Deva and was released on 27 July 2001.",N/A,N/A,http://dbpedia.org/resource/Drama_film,N/A,http://en.wikipedia.org/wiki/Kalakalappu_(2001_film)?oldid=1099552882&ns=0,N/A,N/A,N/A,Jaya Seal; Napoleon (actor); Udhaya (actor); Vijayalakshmi (Kannada actress),http://dbpedia.org/resource/Jaya_Seal; http://dbpedia.org/resource/Napoleon_(actor); http://dbpedia.org/resource/Udhaya_(actor); http://dbpedia.org/resource/Vijayalakshmi_(Kannada_actress),N/A,N/A,N/A,N/A,N/A,N/A,A. L. Azhagappan,http://dbpedia.org/resource/A._L._Azhagappan,Deva (composer),http://dbpedia.org/resource/Deva_(composer),N/A,N/A,N/A,N/A,N/A,N/A,2000s Tamil-language films; 2001 comedy-drama films; 2001 films; Films scored by Deva (composer); Indian comedy-drama films,http://dbpedia.org/resource/Category:2000s_Tamil-language_films; http://dbpedia.org/resource/Category:2001_comedy-drama_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:Films_scored_by_Deva_(composer); http://dbpedia.org/resource/Category:Indian_comedy-drama_films,N/A,N/A
http://dbpedia.org/resource/The_Familiar_Stranger,The Familiar Stranger,1932-11-04,N/A,N/A,5460.0,N/A,N/A,N/A,0282482,The Familiar Stranger is a 2001 American drama television film directed by Alan Metzger. It stars Margaret Colin and Jay O. Sanders.,N/A,N/A,http://dbpedia.org/resource/Drama_film,N/A,http://en.wikipedia.org/wiki/The_Familiar_Stranger?oldid=1107610536&ns=0,N/A,Drama film,http://dbpedia.org/resource/Drama_film,Jay O. Sanders; Margaret Colin,http://dbpedia.org/resource/Jay_O._Sanders; http://dbpedia.org/resource/Margaret_Colin,Alan Metzger,http://dbpedia.org/resource/Alan_Metzger,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s American films; 2000s English-language films; 2001 drama films; 2001 films; 2001 television films; American courtroom films; American drama television films; Films about dysfunctional families; Films directed by Alan Metzger; Films scored by Craig Safan; Films shot in Ontario; Lifetime (TV network) films; Television courtroom dramas,http://dbpedia.org/resource/Category:2000s_American_films; http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2001_drama_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:2001_television_films; http://dbpedia.org/resource/Category:American_courtroom_films; http://dbpedia.org/resource/Category:American_drama_television_films; http://dbpedia.org/resource/Category:Films_about_dysfunctional_families; http://dbpedia.org/resource/Category:Films_directed_by_Alan_Metzger; http://dbpedia.org/resource/Category:Films_scored_by_Craig_Safan; http://dbpedia.org/resource/Category:Films_shot_in_Ontario; http://dbpedia.org/resource/Category:Lifetime_(TV_network)_films; http://dbpedia.org/resource/Category:Television_courtroom_dramas,N/A,N/A
http://dbpedia.org/resource/The_Finder_(film),The Finder (film),2002-04-19,N/A,N/A,N/A,N/A,N/A,N/A,0298867,The Finder is a 2001 Australian film.,N/A,N/A,http://dbpedia.org/resource/Thefilmfinder,N/A,http://en.wikipedia.org/wiki/The_Finder_(film)?oldid=1102188464&ns=0,N/A,N/A,N/A,Paul Mecurio; Simon Westaway,http://dbpedia.org/resource/Paul_Mecurio; http://dbpedia.org/resource/Simon_Westaway,Frank Shields (director),http://dbpedia.org/resource/Frank_Shields_(director),N/A,N/A,N/A,N/A,Phillip Avalon,http://dbpedia.org/resource/Phillip_Avalon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000s English-language films; 2001 films; 2001 television films; 2001 thriller films; Australian television films; Australian thriller films; Films directed by Frank Shields,http://dbpedia.org/resource/Category:2000s_English-language_films; http://dbpedia.org/resource/Category:2001_films; http://dbpedia.org/resource/Category:2001_television_films; http://dbpedia.org/resource/Category:2001_thriller_films; http://dbpedia.org/resource/Category:Australian_television_films; http://dbpedia.org/resource/Category:Australian_thriller_films; http://dbpedia.org/resource/Category:Films_directed_by_Frank_Shields,N/A,N/A
