movie_uri,movie,releaseDate,runtime,language,budget,boxOffice,plot,franchise,actors,genres,directors,producers,distributors,filmingLocations,awards
http://dbpedia.org/resource/Judaai_(1980_film),Judaai (1980 film),1980-08-01,8940.0,http://dbpedia.org/resource/Hindi,,,"Judaai (transl. Separation) is a 1980 Indian Hindi-language drama film, produced by A.V. Subba Rao under the Prasad Art Pictures banner and directed by T. Rama Rao. The film stars Jeetendra and Rekha, with music composed by Laxmikant–Pyarelal. It is remake of the Telugu film Aalu Magalu (1977).",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Judas'_Kiss_(1954_film),Judas' Kiss (1954 film),1954-02-28,5400.0,http://dbpedia.org/resource/Spanish_language,,,"Judas' Kiss (Spanish:El beso de Judas) is a 1954 Spanish religious drama film directed by Rafael Gil and starring Rafael Rivelles, Francisco Rabal and Gérard Tichy.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Judgment_of_the_Hills,Judgment of the Hills,1927-08-01,3600.0,http://dbpedia.org/resource/English-language,,,"Judgment of the Hills is a 1927 American silent drama film directed by James Leo Meehan and starring Virginia Valli, Frankie Darro and Orville Caldwell. The film is set in the Cumberland Mountains of Kentucky during World War I.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Judgment_of_the_Hills,Judgment of the Hills,1927-08-01,3600.0,http://dbpedia.org/resource/Silent_film,,,"Judgment of the Hills is a 1927 American silent drama film directed by James Leo Meehan and starring Virginia Valli, Frankie Darro and Orville Caldwell. The film is set in the Cumberland Mountains of Kentucky during World War I.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Judwaa,Judwaa,1997-02-07,8160.0,http://dbpedia.org/resource/Hindi,,,"Judwaa (transl. Twins) is a 1997 Indian Hindi-language action comedy film, directed by David Dhawan, produced by Sajid Nadiadwala and starring Salman Khan, Karishma Kapoor and Rambha with Kader Khan, Dalip Tahil, Shakti Kapoor, Deepak Shirke, Anupam Kher, Satish Shah and Mukesh Rishi in supporting roles. Released on 7 February 1997, the film was successful at the box office. The film is a remake of the Telugu film Hello Brother (1994), which in turn is inspired from the Hong Kong action comedy film Twin Dragons (1992) starring Jackie Chan.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Juliette_and_Juliette,Juliette and Juliette,1974-02-27,5400.0,http://dbpedia.org/resource/French_language,,,"Juliette and Juliette (French: Juliette et Juliette) is a 1974 French-Italian comedy film directed by Rémo Forlani and starring Annie Girardot, Marlène Jobert and Pierre Richard.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Between_Brothers_(film),Between Brothers (film),1946-11-18,5760.0,http://dbpedia.org/resource/Swedish_language,,,"Between Brothers (Swedish: Bröder emellan) is a 1946 Swedish comedy film directed by Börje Larsson and starring Max Hansen, Marianne Aminoff and Vibeke Falk. It was shot at the Centrumateljéerna Studios in Stockholm. The film's sets were designed by the art director Bertil Duroj.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Between_Shanghai_and_St._Pauli,Between Shanghai and St. Pauli,1962-10-05,5160.0,http://dbpedia.org/resource/German_language,,,"Between Shanghai and St. Pauli (German: Zwischen Schanghai und St. Pauli, Italian: I rinnegati di Capitan Kidd) is a 1962 West German-Italian crime adventure film directed by Roberto Bianchi Montero and Wolfgang Schleif and starring Karin Baal, Joachim Hansen and Horst Frank. It is also known by the alternative title Voyage to Danger. The film's sets were designed by the art director Hans Berthel.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Between_Us_Barons,Between Us Barons,1939-12-26,5100.0,http://dbpedia.org/resource/Swedish_language,,,"Between Us Barons (Swedish: Oss baroner emellan) is a 1939 Swedish comedy film directed by Ivar Johansson and starring Adolf Jahr, Birgit Tengroth and Gösta Cederlund. It was inspired by the British novel Following Ann by Kenneth R. G. Browne. It was shot at the in Stockholm. The film's sets were designed by the art director Arthur Spjuth.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beware_Spooks!,Beware Spooks!,1939-10-24,3900.0,http://dbpedia.org/resource/English_language,,,"Beware Spooks! is a 1939 American comedy film directed by Edward Sedgwick and starring Joe E. Brown, Mary Carlisle and Clarence Kolb.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beware_of_Married_Men,Beware of Married Men,1928-01-14,3600.0,http://dbpedia.org/resource/English_language,,,"Beware of Married Men is a 1928 American comedy film directed by Archie Mayo and starring Irene Rich, Clyde Cook and Audrey Ferris. It was produced and distributed by Warner Brothers with a Vitaphone track. The film is presumed lost save for a one reel [4th reel] fragment extant at UCLA Film and Television Archive.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beyond_Belief_(2007_film),Beyond Belief (2007 film),2007-04-26,5820.0,http://dbpedia.org/resource/Dari_(Eastern_Persian),,,"Beyond Belief is a feature documentary directed by Beth Murphy. The film follows Susan Retik and Patti Quigley, two women who lost their husbands on September 11, 2001, as they set up humanitarian programs for war widows in Afghanistan. It premiered at the 2007 Tribeca Film Festival. On review aggregator website Rotten Tomatoes the film has an approval rating of 83% based on 12 critics, with an average rating of 6.9/10.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beyond_Price,Beyond Price,1921-05-08,3000.0,http://dbpedia.org/resource/English_language,,,"Beyond Price is a 1921 American silent drama film directed by J. Searle Dawley and starring Pearl White, Vernon Steele and Ottola Nesmith.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beyond_Price,Beyond Price,1921-05-08,3000.0,http://dbpedia.org/resource/Silent_film,,,"Beyond Price is a 1921 American silent drama film directed by J. Searle Dawley and starring Pearl White, Vernon Steele and Ottola Nesmith.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beyond_the_Law_(1930_film),Beyond the Law (1930 film),1930-11-02,3600.0,http://dbpedia.org/resource/English_language,,,"Beyond the Law is a 1930 American western film directed by J. P. McGowan and starring Robert Frazer, Lane Chandler and Louise Lorraine. It was one of the final productions of the independent Rayart Pictures, under the name Raytone Talking Pictures. The company was later revived as Monogram Pictures.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Beyond_the_Rio_Grande,Beyond the Rio Grande,1930-04-12,3000.0,http://dbpedia.org/resource/English_language,,,"Beyond the Rio Grande is a 1930 American pre-Code western film directed by Harry S. Webb and starring Jack Perrin, Franklyn Farnum and Jay Wilsey.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Little_Brother,_Big_Trouble:_A_Christmas_Adventure","Little Brother, Big Trouble: A Christmas Adventure",2013-08-09,4740.0,http://dbpedia.org/resource/Finnish_language,7316273.0,1384148.0,"Little Brother, Big Trouble: A Christmas Adventure (also known as Niko 2: Little Brother, Big Trouble, or simply Niko 2), is a Finnish-Danish-Irish 3D computer animated comedy/adventure film, produced by Finnish Anima Vitae and Cinemaker OY with co-producers Ulysses (Germany), A. Film (Denmark), Tidal Films (Ireland). The animation was produced in Finland, Germany and Denmark, with post-production carried out in Ireland. It is the sequel to The Flight Before Christmas and is written Hannu Tuomainen, and Marteinn Thorisson and directed by and . It was released in Finland on October 12, 2012. Anima Vitae and Cinemaker OY were nominated for Cartoon Movie Tributes 2013 in the category “European Producer of the Year”. Like a predecessor, it is one of the most expensive Finnish films.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Big_Master,Little Big Master,2015-03-19,6720.0,http://dbpedia.org/resource/Cantonese,,4.66E7,"Little Big Master is a 2015 Hong Kong drama film co-written and directed by Adrian Kwan and starring Miriam Yeung and Louis Koo. The film is based on a true story where Lilian Lui, former headmistress of an elite kindergarten in Discovery Bay whom originally planned to retire to travel around the world with her husband Alvin Tse, takes up a job with a monthly salary of HK$4,500 to continue educating five remaining pupils single-handedly in Yuen Long's Yuen Kong Kindergarten, which was on the verge for closure in 2009, and puts her travel plans on hold. Little Big Master was a critical and commercial success, and was met with acclaim from audiences. It grossed HK$46.6 million at the Hong Kong box office and became the highest-grossing domestic film of 2015 in the territory.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Cop,Little Cop,1989-09-21,5160.0,http://dbpedia.org/resource/Cantonese,,5710742.0,"Little Cop is a 1989 Hong Kong comedy film directed by Eric Tsang, starring Tsang and Natalis Chan. The film also features cameo appearances from many Hong Kong celebrities such as Andy Lau, Max Mok, Alan Tam, Anthony Chan, Cheung Kwok-keung, Jacky Cheung and Maggie Cheung.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Bharath_Stores,Bharath Stores,2013-04-05,5880.0,http://dbpedia.org/resource/Kannada,,,"Bharath Stores (Kannada: ಭಾರತ್ ಸ್ಟೋರ್ಸ್) is a 2012 Indian Kannada-language film directed by P. Sheshadri, starring Sudharani, H. G. Dattatreya, Chi Guru Dutt, V. Manohar and others. The film deals with issue of Foreign direct investment (FDI) in Indian retail industry, and the impact of introduction of multi brand retail outlets on small retailers.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Bhayaanak,Bhayaanak,1979-09-21,7500.0,http://dbpedia.org/resource/Hindi,,,"Bhayaanak is a Hindi horror film released in 1979, with Mithun Chakraborty in the lead role. This was one of Mithun's earliest movies.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Litri_and_His_Shadow,Litri and His Shadow,1960-02-02,5400.0,http://dbpedia.org/resource/Spanish_language,,,"Litri and His Shadow (Spanish:El Litri y su sombra) is a 1960 Spanish drama film directed by Rafael Gil and starring Miguel Báez Espuny ""El Litri"", Katia Loritz and Ismael Merlo. It is set in the world of bullfighting.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Big_Shot_(1952_film),Little Big Shot (1952 film),1952-07-28,5340.0,http://dbpedia.org/resource/English_language,,,"Little Big Shot is a 1952 British comedy crime film by Jack Raymond and starring Ronald Shiner, Marie Löhr and Derek Farr. It was produced by Henry Halsted's Byron Film and distributed by Associated British. The film's sets were designed by the art director Wilfred Arnold. It was the final film of Raymond who had begun his career in the silent era.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Jacques_(1934_film),Little Jacques (1934 film),1934-12-21,6480.0,http://dbpedia.org/resource/French_language,,,"Little Jacques (French: Le petit Jacques) is a 1934 French drama film directed by Gaston Roudès and starring Constant Rémy, Line Noro and Jacques Varennes. The film's sets were designed by Jean d'Eaubonne.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Jacques_(1953_film),Little Jacques (1953 film),1953-09-03,6300.0,http://dbpedia.org/resource/French_language,,,"Little Jacques (French: Le petit Jacques) is a 1953 French drama film directed by Robert Bibal and starring Jean-Pierre Kérien, Blanchette Brunoy and .",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Red_Riding_Hood_(1920_film),Little Red Riding Hood (1920 film),1920-01-21,2760.0,http://dbpedia.org/resource/Silent_film,,,Little Red Riding Hood (Czech: Červená karkulka) is a 1920 Czechoslovak drama film directed by Svatopluk Innemann.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Little_Red_Riding_Hood_(1953_film),Little Red Riding Hood (1953 film),1953-10-25,5100.0,http://dbpedia.org/resource/German_language,,,"Little Red Riding Hood (German: Rotkäppchen) is a 1953 West German family film directed by Fritz Genschow and starring , Werner Stock and Rita-Maria Nowottnick. It is based on the fairy tale Little Red Riding Hood. It should not be confused with another German adaptation Little Red Riding Hood directed by Walter Janssen, which was released the following year.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pataal_Bhairavi,Pataal Bhairavi,1985-05-03,8940.0,http://dbpedia.org/resource/Hindi,,,"Pataal Bhairavi (transl. The goddess of the netherworld) is a 1985 Indian Hindi-language swashbuckling fantasy film, produced by G. Hanumantha Rao by Padmalaya Studios, presented by Krishna and directed by K. Bapayya. It stars Jeetendra, Jaya Prada with music composed by Bappi Lahiri. The film is remake of the Telugu film Patala Bhairavi (1951), starring N. T. Rama Rao, Malathi, S. V. Ranga Rao.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pathfinder_(1987_film),Pathfinder (1987 film),1987-09-03,5160.0,http://dbpedia.org/resource/Northern_Sami_language,,,"Pathfinder (original title in Sami: Ofelaš and in Norwegian: Veiviseren) is a 1987 Norwegian action-adventure film written and directed by Nils Gaup. The film is based on an old Sami legend. It was the first full-length film in Sami, and it was nominated for the Academy Award for Best Foreign Language Film in 1988. The leading role was played by Mikkel Gaup as Aigin. Nils-Aslak Valkeapää played one of the parts as well as writing the music to the film, together with Kjetil Bjerkestrand and Marius Müller.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Paths_in_Twilight,Paths in Twilight,1948-04-09,5400.0,http://dbpedia.org/resource/German_language,,,Paths in Twilight (German: Wege im Zwielicht) is a 1948 West German drama film directed by and starring Gustav Fröhlich. It also features Sonja Ziemann and Benno Sterzenbach. It is part of the rubble film tradition made in Germany in the wake of the Second World War. It was shot at the Bendestorf Studios outside Hamburg and on location in Hannover. The film's sets were designed by the art director Erich Grave.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Paths_of_Faith,Paths of Faith,1938-10-26,4740.0,http://dbpedia.org/resource/Spanish_language,,,"Paths of Faith (Spanish:Senderos de fe) is a 1938 Argentine drama film directed by Luis Moglia Barth and starring Amanda Ledesma, Floren Delbene and Pedro Maratea.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Patita_(1980_film),Patita (1980 film),1980-12-05,7500.0,http://dbpedia.org/resource/Hindi,,,"Patita is a 1980 Indian Hindi-language film directed by I. V. Sasi. It stars Shoma Anand in the title role, with Mithun Chakraborty, Raj Kiran, Vikram in pivotal roles. The film was a remake of director's own Malayalam film Avalude Ravukal.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pattiyal,Pattiyal,2006-03-17,8400.0,http://dbpedia.org/resource/Tamil_language,,,"Pattiyal (transl. List) is a 2006 Indian Tamil-language crime thriller film written and directed by Vishnuvardhan and produced by Punnagai Poo Gheetha. It stars Bharath, Arya, Pooja Umashankar, and Padmapriya Janakiraman while Cochin Haneefa and Santhana Bharathi play pivotal roles. The film tackles the issue of dons and was based on the 1999 Thai film Bangkok Dangerous. The film's score and soundtrack are composed by Yuvan Shankar Raja with cinematography by Nirav Shah and editing by A. Sreekar Prasad. It released on 17 March 2006.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Peace_Never_Comes,Peace Never Comes,1960-12-19,7080.0,http://dbpedia.org/resource/Spanish_language,,,"Peace Never Comes (Spanish:La paz empieza nunca) is a 1960 Spanish drama film directed by León Klimovsky and starring Adolfo Marsillach, Concha Velasco and Carmen de Lirio. It is set in the years following the Spanish Civil War. A man uses his relationship with a former lover to infiltrate a group of Republican insurgents against Francoist Spain.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Peace_of_Mind_(film),Peace of Mind (film),1931-10-16,5520.0,http://dbpedia.org/resource/German_language,,,"Peace of Mind (German: Reserve hat Ruh) is a 1931 German comedy film directed by Max Obal and starring Fritz Kampers, Lucie Englisch, and Paul Hörbiger. It was shot on location around Berlin. The film's sets were designed by the art director Jacek Rotmil. It is one of a number of farces set during the pre-First World War Germany military which were made in the early 1930s.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pedrito_de_Andía's_New_Life,Pedrito de Andía's New Life,1965-09-06,5760.0,http://dbpedia.org/resource/Spanish_language,,,"Pedrito de Andía's New Life (Spanish:La vida nueva de Pedrito de Andía) is a 1965 Spanish film directed by Rafael Gil and starring Joselito, and .",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pelusa,Pelusa,1960-12-23,5760.0,http://dbpedia.org/resource/Spanish_language,,,Pelusa is a 1960 Spanish musical film directed by Javier Setó.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Penance_(2018_film),Penance (2018 film),2018-05-01,5040.0,http://dbpedia.org/resource/Irish_language,,,"Penance (Irish: Aithrí) is a 2019 Irish historical drama film directed by Tom Collins and set in Ulster during 1916 and 1969. It stars Peter Coonan as an Irish nationalist Catholic priest who recruits a boy to the cause, only to regret his actions decades later.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Penjamo_(film),Penjamo (film),1953-01-01,7200.0,http://dbpedia.org/resource/Spanish_language,,,"Penjamo or The Guys from Penjamo (Spanish: Ésos de Pénjamo) is a 1953 Mexican musical comedy film directed by Juan Bustillo Oro and starring Joaquín Pardavé, Rosario Granados and Ángel Infante.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/People_in_the_Net,People in the Net,1959-07-23,5700.0,http://dbpedia.org/resource/German_language,,,"People in the Net (German: Menschen im Netz), also known as Unwilling Agent, is a 1959 West German Cold War spy film directed by Franz Peter Wirth and starring Hansjörg Felmy, Johanna von Koczian and Hannes Messemer. The film's sets were designed by the art directors Franz Bi and Max Seefelder. It was shot at the Bavaria Studios in Munich.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Perfect_Exchange,Perfect Exchange,1993-09-30,6300.0,http://dbpedia.org/resource/Cantonese,,2.7912327E7,"Perfect Exchange, also known as The Sting II, is a 1993 Hong Kong action comedy film written and directed by Wong Jing and starring Andy Lau and Tony Leung. The film was rated Category III by the Hong Kong motion picture rating system.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Perdido_por_perdido,Perdido por perdido,1993-07-29,5580.0,http://dbpedia.org/resource/Spanish_language,,,"Perdido por perdido (English: Lost for Lost) is an Argentine 1993 thriller directed by Alberto Lecchi and starring Ricardo Darín, Enrique Pinti and Carolina Papaleo.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Perfect_Match_(1989_film),Perfect Match (1989 film),1989-03-17,5520.0,http://dbpedia.org/resource/Cantonese,,,"Perfect Match (in Chinese 最佳男朋友) is a 1989 Hong Kong romantic comedy film directed by Dennis Chan and starring Andy Lau, George Lam and Carol Cheng.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Pergolesi_(film),Pergolesi (film),1932-09-29,4800.0,http://dbpedia.org/resource/Italian_language,,,"Pergolesi is a 1932 Italian historical musical film directed by Guido Brignone and starring Elio Steiner, Dria Paola and Tina Lattanzi. It portrays the brief life of the eighteenth century Italian composer Giovanni Battista Pergolesi. It was shot at the Cines Studios in Rome. A separate French-language version was released the following year.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Persecution_in_Madrid,Persecution in Madrid,1952-08-11,5160.0,http://dbpedia.org/resource/Spanish_language,,,Persecution in Madrid (Spanish:Persecución en Madrid) is a 1952 Spanish crime film directed by Enrique Gómez.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Persona_honrada_se_necesita,Persona honrada se necesita,1941-08-13,4620.0,http://dbpedia.org/resource/Spanish_language,,,Persona honrada se necesita (Honest Person Needed) is a 1941 Argentine comedy film.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Personality_(film),Personality (film),1930-02-14,4020.0,http://dbpedia.org/resource/English_language,,,"Personality is a 1930 American comedy film directed by Victor Heerman and starring Sally Starr, Johnny Arthur and Blanche Friderici.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Peter_Voss,_Thief_of_Millions_(1921_film)","Peter Voss, Thief of Millions (1921 film)",1921-03-11,25200.0,http://dbpedia.org/resource/Silent_film,,,"Peter Voss, Thief of Millions or The Man Without a Name (German: Der Mann ohne Namen) is a 1921 German silent adventure film directed by Georg Jacoby and starring Harry Liedtke, Paul Otto, and Mady Christians. It was released in six separate parts. A number of such serials were made during the early Weimar Republic, including Joe May's The Mistress of the World. It is based on the novel Peter Voss, Thief of Millions by Ewald Gerhard Seeliger which has been adapted for the screen a number of times. The film's sets were designed by the art director Kurt Richter. It was shot at the Tempelhof Studios with extensive location filming taking place in Denmark, Italy, Spain, Morocco, and Dalmatia.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Peter_Voss,_Thief_of_Millions_(1921_film)","Peter Voss, Thief of Millions (1921 film)",1921-03-11,25200.0,http://dbpedia.org/resource/Intertitle,,,"Peter Voss, Thief of Millions or The Man Without a Name (German: Der Mann ohne Namen) is a 1921 German silent adventure film directed by Georg Jacoby and starring Harry Liedtke, Paul Otto, and Mady Christians. It was released in six separate parts. A number of such serials were made during the early Weimar Republic, including Joe May's The Mistress of the World. It is based on the novel Peter Voss, Thief of Millions by Ewald Gerhard Seeliger which has been adapted for the screen a number of times. The film's sets were designed by the art director Kurt Richter. It was shot at the Tempelhof Studios with extensive location filming taking place in Denmark, Italy, Spain, Morocco, and Dalmatia.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Petromax_(2019_film),Petromax (2019 film),2019-10-11,7800.0,http://dbpedia.org/resource/Tamil_language,,,"Petromax is a 2019 Indian Tamil-language comedy horror film directed by Rohin Venkatesan and produced by Passion Studios. The film starring Tamannaah, Prem, Yogi Babu, Ramdoss, Kaali Venkat, Sathyan and TSK. This film is a remake of the Telugu film Anando Brahma and it opened to mixed reviews.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Phantom_of_the_Range,Phantom of the Range,1928-04-22,3600.0,http://dbpedia.org/resource/Silent_film,,,"Phantom of the Range is a 1928 American silent Western film directed by James Dugan and starring Tom Tyler, Frankie Darro and Duane Thompson. In 1931 it was remade as a sound film The Cheyenne Cyclone. Tyler also starred in a later film with a similar title The Phantom of the Range.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Regine_(1956_film),Regine (1956 film),1956-02-23,6300.0,http://dbpedia.org/resource/German_language,,,"Regine is a 1956 West German drama film directed by Harald Braun and starring Johanna Matz, Erik Schumann and Horst Buchholz. It was shot at the Bavaria Studios in Munich. The film's sets were designed by the art director Kurt Herlth and Robert Herlth.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Relax_Darling,Relax Darling,1964-08-19,5100.0,http://dbpedia.org/resource/French_language,,,"Relax Darling (French: Relaxe-toi chérie) is a 1964 French-Italian comedy film directed by Jean Boyer and starring Fernandel, Sandra Milo and Jean-Pierre Marielle. Based on the play Le Complexe de Philémon by Jean Bernard-Luc, it was the final film of the veteran director Jean Boyer. The film's sets were designed by the art director Robert Giordani. It was shot at the Billancourt Studios in Paris.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Return_to_Action,Return to Action,1990-03-29,5640.0,http://dbpedia.org/resource/Cantonese,,2340415.0,"Return to Action is a 1990 Hong Kong action film produced and directed by Chen Kuan-tai and starring Alex Man, Rosamund Kwan, Mark Cheng, Shing Fui-On and Chen himself in a supporting role.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Request_Concert,Request Concert,1955-09-08,5700.0,http://dbpedia.org/resource/German_language,,,Request Concert (German: Wunschkonzert) is a 1955 West German musical comedy film directed by Erik Ode.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Requiebro,Requiebro,1955-08-25,4980.0,http://dbpedia.org/resource/Spanish_language,,,"Requiebro is a 1955 Argentine film directed by Carlos Schlieper, starring Carmen Sevilla and Ángel Magaña.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Rescue_Squad_(film),Rescue Squad (film),1935-04-03,3660.0,http://dbpedia.org/resource/English_language,,,"Rescue Squad is a 1935 American crime film directed by Spencer Gordon Bennet and starring Ralph Forbes, Verna Hillie and Leon Ames.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Restless_Night_(film),Restless Night (film),1958-10-30,5700.0,http://dbpedia.org/resource/German_language,,,"Restless Night (German: Unruhige Nacht) is a 1958 West German war drama film directed by Falk Harnack and starring Bernhard Wicki, Ulla Jacobsson and Hansjörg Felmy. It is set on the Eastern Front during the Second World War. The film's sets were designed by the art directors Franz Bi and Bruno Monden. It was partly shot at the Wandsbek Studios in Hamburg.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Resurrection_(1927_film),Resurrection (1927 film),1927-03-19,6000.0,http://dbpedia.org/resource/Intertitle,,,"Resurrection was thought to be a lost 1927 Hollywood adaptation of Leo Tolstoy's 1899 novel Resurrection. Filmmaker Edwin Carewe adapted the book to a feature-length silent production starring Dolores del Río and featuring an appearance by Ilya Tolstoy who co-wrote the script. In 1931, Edwin Carewe directed an all-talking remake of this film starred by Lupe Vélez.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Resurrection_(1931_Italian_film),Resurrection (1931 Italian film),1931-05-30,3900.0,http://dbpedia.org/resource/Italian_language,,,"Resurrection (Italian: Resurrectio) is a 1931 Italian drama film directed by Alessandro Blasetti and starring Lia Franca, and . The film was the first Italian sound film to be made, but the studio held it back from release and another production by the company, The Song of Love, was the first film to be released. The film's production was troubled and it was not a commercial success.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Return_to_Paradise_(1935_film),Return to Paradise (1935 film),1935-11-15,6300.0,http://dbpedia.org/resource/French_language,,,"Return to Paradise (French: Retour au paradis) is a 1935 French film directed by Serge de Poligny and starring Claude Dauphin, and Marcel André. The film's sets were designed by Pierre Schild.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Return_to_the_Truth,Return to the Truth,1956-04-30,4800.0,http://dbpedia.org/resource/Spanish_language,,,"Return to the Truth (Spanish: Retorno a la verdad) is a 1956 Spanish drama film directed by Antonio del Amo and starring Susana Canales, Julio Peña and Germán Cobos.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Revenge_at_Monte_Carlo,Revenge at Monte Carlo,1933-02-01,3780.0,http://dbpedia.org/resource/English_language,,,"Revenge at Monte Carlo is a 1933 American mystery film directed by B. Reeves Eason and starring June Collyer, José Crespo and Wheeler Oakman. It is also known by the alternative title of Mystery at Monte Carlo. The film's sets were designed by the art director Paul Palmentola. A separate Spanish-language version was also produced.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Rio_Rita_(1929_film),Rio Rita (1929 film),1929-09-15,6180.0,http://dbpedia.org/resource/Silent_film,678000.0,2400000.0,"Rio Rita is a 1929 American pre-Code RKO musical comedy starring Bebe Daniels and John Boles along with the comedy team of Wheeler & Woolsey. (Bert Wheeler and Robert Woolsey in his first starring role). The film is based on the 1927 stage musical produced by Florenz Ziegfeld, which originally united Wheeler and Woolsey as a team and made them famous. The film was the biggest and most expensive RKO production of 1929 as well as the studio's biggest box office hit until King Kong (1933). Its finale was photographed in two-color Technicolor. Rio Rita was chosen as one of the 10 best films of 1929 by Film Daily.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
