movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs
http://www.wikidata.org/entity/Q117255424,Small Things Like These,2024-02-15T00:00:00Z,98,98,English,,,Small Things Like These,http://www.wikidata.org/entity/Q113364856,tt27196021,m/small_things_like_these,drama film,http://www.wikidata.org/entity/Q130232,,,Tim Mielants,http://www.wikidata.org/entity/Q111343078,Lionsgate,http://www.wikidata.org/entity/Q515869,"Matt Damon, Cillian Murphy, Ben Affleck, Alan Moloney, Drew Vinton, Jeff Robinov","http://www.wikidata.org/entity/Q175535, http://www.wikidata.org/entity/Q202589, http://www.wikidata.org/entity/Q483118, http://www.wikidata.org/entity/Q4707344, http://www.wikidata.org/entity/Q130453875, http://www.wikidata.org/entity/Q130453877",Senjan Jansen,http://www.wikidata.org/entity/Q16866466,Frank van den Eeden,http://www.wikidata.org/entity/Q1914035,,,"Artists Equity, Big Things Films","http://www.wikidata.org/entity/Q124767688, http://www.wikidata.org/entity/Q130453857",,,,
http://www.wikidata.org/entity/Q124849825,Fly,2024-03-10T00:00:00Z,,,English,,,,,tt31189863,,documentary film,http://www.wikidata.org/entity/Q93204,,,,,,,,,,,,,,,,,BASE jumping,http://www.wikidata.org/entity/Q809831,,
http://www.wikidata.org/entity/Q128115472,Otto by Otto,2024-01-01T00:00:00Z,,,English,,,,,tt9193060,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q109228991,Dune: Part Two,2024-02-27T00:00:00Z,165,165,English,122000000,,Dune,http://www.wikidata.org/entity/Q190192,tt15239678,m/dune_part_two,"action film, adventure film, science fiction film, epic film, film based on a novel, speculative fiction film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q319221, http://www.wikidata.org/entity/Q471839, http://www.wikidata.org/entity/Q652256, http://www.wikidata.org/entity/Q52207399, http://www.wikidata.org/entity/Q2973181","Josh Brolin, Dave Bautista, Javier Bardem, Zendaya, Christopher Walken, Stellan Skarsgård, Léa Seydoux, Charlotte Rampling, Florence Pugh, Roger Yuan, Rebecca Ferguson, Austin Butler, Timothée Hal Chalamet, Souheila Yacoub, Babs Olusanmokun, Anya Taylor-Joy","http://www.wikidata.org/entity/Q41396, http://www.wikidata.org/entity/Q44158, http://www.wikidata.org/entity/Q134895, http://www.wikidata.org/entity/Q189489, http://www.wikidata.org/entity/Q185051, http://www.wikidata.org/entity/Q208667, http://www.wikidata.org/entity/Q231096, http://www.wikidata.org/entity/Q234679, http://www.wikidata.org/entity/Q22277803, http://www.wikidata.org/entity/Q4809088, http://www.wikidata.org/entity/Q4947838, http://www.wikidata.org/entity/Q469954, http://www.wikidata.org/entity/Q19877770, http://www.wikidata.org/entity/Q3491566, http://www.wikidata.org/entity/Q40571737, http://www.wikidata.org/entity/Q20882479",Denis Villeneuve,http://www.wikidata.org/entity/Q548823,"Warner Bros., Universal Pictures, InterCom, Warner Bros. Pictures","http://www.wikidata.org/entity/Q126399, http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q8016302",Mary Parent,http://www.wikidata.org/entity/Q6780480,Hans Zimmer,http://www.wikidata.org/entity/Q76364,Greig Fraser,http://www.wikidata.org/entity/Q17715100,"Italy, Jordan, Abu Dhabi, Budapest","http://www.wikidata.org/entity/Q38, http://www.wikidata.org/entity/Q810, http://www.wikidata.org/entity/Q1519, http://www.wikidata.org/entity/Q1781",Legendary Pictures,http://www.wikidata.org/entity/Q621364,"rebellion, destiny, Messiah, feud","http://www.wikidata.org/entity/Q124734, http://www.wikidata.org/entity/Q216774, http://www.wikidata.org/entity/Q51626, http://www.wikidata.org/entity/Q467033",Dune,http://www.wikidata.org/entity/Q109300883
http://www.wikidata.org/entity/Q128031503,Fish War,2024-05-11T00:00:00Z,79,79,English,,,,,tt32445669,,documentary film,http://www.wikidata.org/entity/Q93204,,,"Charles Atkinson, Jeff Ostenson, Skylar Wagner","http://www.wikidata.org/entity/Q128649619, http://www.wikidata.org/entity/Q128649812, http://www.wikidata.org/entity/Q128650086",,,Jeff Ostenson,http://www.wikidata.org/entity/Q128649812,,,Charles Atkinson,http://www.wikidata.org/entity/Q128649619,,,,,Fish Wars,http://www.wikidata.org/entity/Q16980937,,
http://www.wikidata.org/entity/Q124098360,The Mouse Trap,2024-01-01T00:00:00Z,,,English,,,Steamboat Willie,http://www.wikidata.org/entity/Q816038,tt30743549,m/the_mouse_trap,slasher film,http://www.wikidata.org/entity/Q853630,,,,,Vertigo Média,http://www.wikidata.org/entity/Q28871047,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q124359261,The Room Next Door,2024-01-01T00:00:00Z,107,107,English,,,What Are You Going Through,http://www.wikidata.org/entity/Q105320057,tt29439114,m/the_room_next_door,drama film,http://www.wikidata.org/entity/Q130232,"Julianne Moore, Tilda Swinton, John Turturro, Alessandro Nivola","http://www.wikidata.org/entity/Q80405, http://www.wikidata.org/entity/Q200534, http://www.wikidata.org/entity/Q244234, http://www.wikidata.org/entity/Q350424",Pedro Almodóvar,http://www.wikidata.org/entity/Q55171,"InterCom, Sony Pictures Classics, Warner Bros. Pictures","http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q1320443, http://www.wikidata.org/entity/Q8016302",Agustín Almodóvar,http://www.wikidata.org/entity/Q399076,Alberto Iglesias,http://www.wikidata.org/entity/Q335515,Eduard Grau,http://www.wikidata.org/entity/Q28952257,"New York City, Madrid","http://www.wikidata.org/entity/Q60, http://www.wikidata.org/entity/Q2807",El Deseo,http://www.wikidata.org/entity/Q1324070,,,,
http://www.wikidata.org/entity/Q124395546,Mother of the Bride,2024-05-09T00:00:00Z,90,90,English,,,,,tt26926267,m/mother_of_the_bride_2024,romantic comedy,http://www.wikidata.org/entity/Q860626,"Miranda Cosgrove, Benjamin Bratt, Brooke Shields, Chad Michael Murray, Rachael Harris, Sean Teale, Tasneem Roc, Wilson Cruz, Michael McDonald","http://www.wikidata.org/entity/Q5104, http://www.wikidata.org/entity/Q73362, http://www.wikidata.org/entity/Q189400, http://www.wikidata.org/entity/Q202313, http://www.wikidata.org/entity/Q267400, http://www.wikidata.org/entity/Q902113, http://www.wikidata.org/entity/Q7687583, http://www.wikidata.org/entity/Q1190037, http://www.wikidata.org/entity/Q4355538",Mark Waters,http://www.wikidata.org/entity/Q471552,Netflix,http://www.wikidata.org/entity/Q907311,Brad Krevoy,http://www.wikidata.org/entity/Q4954064,Caroline Ho,http://www.wikidata.org/entity/Q125876818,Ed Wu,http://www.wikidata.org/entity/Q29359840,,,"Motion Picture Corporation of America, Living Films","http://www.wikidata.org/entity/Q6917750, http://www.wikidata.org/entity/Q20873881",,,,
http://www.wikidata.org/entity/Q120405720,The Shift,2024-01-01T00:00:00Z,115,115,English,,,,,tt19406606,m/the_shift_2023,"science fiction film, thriller film","http://www.wikidata.org/entity/Q471839, http://www.wikidata.org/entity/Q2484376","Sean Astin, Neal McDonough, John Billingsley, Kristoffer Polaha, Elizabeth Tabish, Rose Reid, Paras Patel, Jordan Alexandra","http://www.wikidata.org/entity/Q189351, http://www.wikidata.org/entity/Q445125, http://www.wikidata.org/entity/Q453724, http://www.wikidata.org/entity/Q726708, http://www.wikidata.org/entity/Q123682915, http://www.wikidata.org/entity/Q123682920, http://www.wikidata.org/entity/Q123682937, http://www.wikidata.org/entity/Q123682948",Brock Heasley,http://www.wikidata.org/entity/Q123682902,Angel Studios,http://www.wikidata.org/entity/Q113659629,Brock Heasley,http://www.wikidata.org/entity/Q123682902,"Dan Haseltine, Matthew S. Nelson","http://www.wikidata.org/entity/Q5213647, http://www.wikidata.org/entity/Q123682908",Edd Lukas,http://www.wikidata.org/entity/Q21008537,,,Pinnacle Peak Pictures,http://www.wikidata.org/entity/Q7261086,,,,
http://www.wikidata.org/entity/Q124426106,The Damned,2024-01-01T00:00:00Z,89,89,English,,,,,tt15010692,,horror film,http://www.wikidata.org/entity/Q200092,,,Thordur Palsson,http://www.wikidata.org/entity/Q105092616,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q113380203,Without Blood,2024-01-01T00:00:00Z,91,91,English,,,Senza sangue,http://www.wikidata.org/entity/Q3472473,tt18398986,m/without_blood,film based on a novel,http://www.wikidata.org/entity/Q52207399,"Salma Hayek, Demián Bichir, Juan Minujín","http://www.wikidata.org/entity/Q125106, http://www.wikidata.org/entity/Q449940, http://www.wikidata.org/entity/Q6300538",Angelina Jolie,http://www.wikidata.org/entity/Q13909,Fremantle,http://www.wikidata.org/entity/Q520445,,,,,,,Rome,http://www.wikidata.org/entity/Q220,Fremantle,http://www.wikidata.org/entity/Q520445,,,,
http://www.wikidata.org/entity/Q130257200,A Beautiful Imperfection,2024-09-12T00:00:00Z,108,108,English,,,Q13575431,http://www.wikidata.org/entity/Q13575431,tt7458836,,"drama film, romance film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q1054574","Bert Hana, Maarten Heijmans, Gaia Bermani Amaral, Ruth Becquart, Finn Poncin, Juda Goslinga, Marisa van Eyle, Aus Greidanus jr., Dar Zuzovsky, Loes Schnepper, Jonah Hauer-King, Pia Lanciotti, Sam Hazeldine, Majd Mardo","http://www.wikidata.org/entity/Q16069465, http://www.wikidata.org/entity/Q943127, http://www.wikidata.org/entity/Q3757229, http://www.wikidata.org/entity/Q4791802, http://www.wikidata.org/entity/Q2081852, http://www.wikidata.org/entity/Q2085159, http://www.wikidata.org/entity/Q2241668, http://www.wikidata.org/entity/Q2788189, http://www.wikidata.org/entity/Q17523671, http://www.wikidata.org/entity/Q26828189, http://www.wikidata.org/entity/Q58924367, http://www.wikidata.org/entity/Q108916470, http://www.wikidata.org/entity/Q7407585, http://www.wikidata.org/entity/Q42088810",Michiel van Erp,http://www.wikidata.org/entity/Q2203503,,,"Erwin Olaf, Peter Bouckaert, Maarten Swart, Giovanni Pompili","http://www.wikidata.org/entity/Q1241051, http://www.wikidata.org/entity/Q15880629, http://www.wikidata.org/entity/Q27646816, http://www.wikidata.org/entity/Q79446100",Francesco Cerasi,http://www.wikidata.org/entity/Q95871595,Myrthe Mosterman,http://www.wikidata.org/entity/Q130550860,,,"Eyeworks, Kaap Holland Film","http://www.wikidata.org/entity/Q492725, http://www.wikidata.org/entity/Q27646824",,,,
http://www.wikidata.org/entity/Q125510641,I Am: Celine Dion,2024-06-17T00:00:00Z,1.42,1.42,English,,,,,tt28620587,m/i_am_celine_dion,documentary film,http://www.wikidata.org/entity/Q93204,Céline Dion,http://www.wikidata.org/entity/Q5105,Irene Taylor Brodsky,http://www.wikidata.org/entity/Q3209095,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q121303161,The Queen of My Dreams,2024-03-09T00:00:00Z,97,97,English,,,,,tt21876438,m/the_queen_of_my_dreams,,,"Nimra Bucha, Hamza Haq, Amrit Kaur","http://www.wikidata.org/entity/Q7037747, http://www.wikidata.org/entity/Q64048839, http://www.wikidata.org/entity/Q75176036",Fawzia Mirza,http://www.wikidata.org/entity/Q22908339,Cineplex Entertainment,http://www.wikidata.org/entity/Q2972807,,,Alysha Brillinger,http://www.wikidata.org/entity/Q4738722,,,,,,,,,,
http://www.wikidata.org/entity/Q109535859,Caddo Lake,2024-01-01T00:00:00Z,99,99,English,,,,,tt15552142,m/caddo_lake,thriller film,http://www.wikidata.org/entity/Q2484376,"Lauren Ambrose, Sam Hennings, Dylan O'Brien, Eric Lange, Eliza Scanlen","http://www.wikidata.org/entity/Q232098, http://www.wikidata.org/entity/Q1680304, http://www.wikidata.org/entity/Q714458, http://www.wikidata.org/entity/Q1351441, http://www.wikidata.org/entity/Q29122309","Celine Held, Logan George","http://www.wikidata.org/entity/Q105755598, http://www.wikidata.org/entity/Q105887703",,,M. Night Shyamalan,http://www.wikidata.org/entity/Q51489,,,,,Shreveport,http://www.wikidata.org/entity/Q80517,,,,,,
http://www.wikidata.org/entity/Q117272587,The Greatest Hits,2024-03-14T00:00:00Z,94,94,English,,,,,tt2015349,m/the_greatest_hits,"fantasy film, musical film, romance film","http://www.wikidata.org/entity/Q157394, http://www.wikidata.org/entity/Q842256, http://www.wikidata.org/entity/Q1054574","Lucy Boynton, Justin H. Min, David Corenswet, Austin Crute","http://www.wikidata.org/entity/Q9024781, http://www.wikidata.org/entity/Q62070242, http://www.wikidata.org/entity/Q70954450, http://www.wikidata.org/entity/Q75863115",Ned Benson,http://www.wikidata.org/entity/Q18043655,Searchlight Pictures,http://www.wikidata.org/entity/Q953040,"Michael London, Stephanie Davis, Ned Benson","http://www.wikidata.org/entity/Q6832300, http://www.wikidata.org/entity/Q7608258, http://www.wikidata.org/entity/Q18043655",Ryan Lott,http://www.wikidata.org/entity/Q30121836,Chung Chung-Hoon,http://www.wikidata.org/entity/Q16539622,California,http://www.wikidata.org/entity/Q99,,,,,,
http://www.wikidata.org/entity/Q114901506,The Iron Claw,2024-01-24T00:00:00Z,132,132,English,15900000,,,,tt21064584,m/the_iron_claw_2023,"drama film, biographical film, sport film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928, http://www.wikidata.org/entity/Q1339864","Chavo Guerrero Jr., Zac Efron, Maura Tierney, Holt McCallany, Jeremy Allen White, Ryan Nemeth, Cazzey Louis Cereghino, Harris Dickinson, Lily James, Stanley Simons, Maxwell Jacob Friedman","http://www.wikidata.org/entity/Q44683, http://www.wikidata.org/entity/Q45229, http://www.wikidata.org/entity/Q233027, http://www.wikidata.org/entity/Q1368141, http://www.wikidata.org/entity/Q1411012, http://www.wikidata.org/entity/Q1058982, http://www.wikidata.org/entity/Q28160384, http://www.wikidata.org/entity/Q29841285, http://www.wikidata.org/entity/Q13217306, http://www.wikidata.org/entity/Q124974317, http://www.wikidata.org/entity/Q61102628",Sean Durkin,http://www.wikidata.org/entity/Q7440964,"A24, Mozinet","http://www.wikidata.org/entity/Q16248298, http://www.wikidata.org/entity/Q28871739","Tessa Ross, Derrin Schlesinger","http://www.wikidata.org/entity/Q7705620, http://www.wikidata.org/entity/Q5263145",Richard Parry,http://www.wikidata.org/entity/Q2406622,Mátyás Erdély,http://www.wikidata.org/entity/Q22977611,,,"BBC Film, A24, Access Entertainment","http://www.wikidata.org/entity/Q971446, http://www.wikidata.org/entity/Q16248298, http://www.wikidata.org/entity/Q111915684","professional wrestling, Von Erich family","http://www.wikidata.org/entity/Q131359, http://www.wikidata.org/entity/Q1116777",,
http://www.wikidata.org/entity/Q130550314,Checkpoint Zoo,2024-01-01T00:00:00Z,108,108,English,,,,,tt28440231,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116954564,Scoop,2024-04-05T00:00:00Z,102,102,English,,,,,tt21279806,m/scoop_2024,"drama film, biographical film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928","Billie Piper, Romola Garai, Keeley Hawes, Rufus Sewell, Gillian Anderson, Charity Wakefield, Connor Swindells, Lia Williams, Paul Popplewell","http://www.wikidata.org/entity/Q151113, http://www.wikidata.org/entity/Q234546, http://www.wikidata.org/entity/Q237290, http://www.wikidata.org/entity/Q299217, http://www.wikidata.org/entity/Q485298, http://www.wikidata.org/entity/Q2361731, http://www.wikidata.org/entity/Q60617458, http://www.wikidata.org/entity/Q6539402, http://www.wikidata.org/entity/Q7152984",Philip Martin,http://www.wikidata.org/entity/Q3379043,Netflix,http://www.wikidata.org/entity/Q907311,,,"Anne Nikitin, Hannah Peel","http://www.wikidata.org/entity/Q95703355, http://www.wikidata.org/entity/Q14159493",Nanu Segal,http://www.wikidata.org/entity/Q125471152,,,,,,,,
http://www.wikidata.org/entity/Q115789958,Gladiator II,2024-11-13T00:00:00Z,148,148,English,210000000,,,,tt9218128,m/gladiator_ii,"drama film, action film, adventure film, epic film, sword-and-sandal film, historical film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q319221, http://www.wikidata.org/entity/Q652256, http://www.wikidata.org/entity/Q1433443, http://www.wikidata.org/entity/Q17013749","Denzel Washington, Connie Nielsen, Derek Jacobi, Matt Lucas, Peter Mensah, Lior Raz, Tim McInnerny, Rory McCann, Joseph Quinn, Paul Mescal, Fred Hechinger, Alexander Karim, Pedro Pascal, Yuval Gonen","http://www.wikidata.org/entity/Q42101, http://www.wikidata.org/entity/Q231951, http://www.wikidata.org/entity/Q256164, http://www.wikidata.org/entity/Q317251, http://www.wikidata.org/entity/Q469145, http://www.wikidata.org/entity/Q6801618, http://www.wikidata.org/entity/Q552162, http://www.wikidata.org/entity/Q971177, http://www.wikidata.org/entity/Q39073476, http://www.wikidata.org/entity/Q73367368, http://www.wikidata.org/entity/Q104902570, http://www.wikidata.org/entity/Q5900246, http://www.wikidata.org/entity/Q14752155, http://www.wikidata.org/entity/Q131298378",Ridley Scott,http://www.wikidata.org/entity/Q56005,"Paramount Pictures, DreamWorks, UIP-Dunafilm","http://www.wikidata.org/entity/Q159846, http://www.wikidata.org/entity/Q192557, http://www.wikidata.org/entity/Q1329615","Ridley Scott, David Franzoni, Douglas Wick, Walter F. Parkes, Laurie MacDonald, Lucy Fisher, Michael Pruss","http://www.wikidata.org/entity/Q56005, http://www.wikidata.org/entity/Q1174454, http://www.wikidata.org/entity/Q1252563, http://www.wikidata.org/entity/Q1971768, http://www.wikidata.org/entity/Q3827956, http://www.wikidata.org/entity/Q16136044, http://www.wikidata.org/entity/Q110969168",Harry Gregson-Williams,http://www.wikidata.org/entity/Q314623,John Mathieson,http://www.wikidata.org/entity/Q957926,,,"Universal Pictures, Paramount Pictures, DreamWorks, Scott Free Productions, Red Wagon Entertainment","http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q159846, http://www.wikidata.org/entity/Q192557, http://www.wikidata.org/entity/Q3476213, http://www.wikidata.org/entity/Q17305142",,,,
http://www.wikidata.org/entity/Q127871658,On Falling,2024-01-01T00:00:00Z,104,104,English,,,,,tt30766504,,,,,,,,,,Ken Loach,http://www.wikidata.org/entity/Q55238,,,,,,,,,,,,
http://www.wikidata.org/entity/Q111962660,Firebrand,2024-03-27T00:00:00Z,120,120,English,,,,,tt15000156,m/firebrand_2023,"drama film, historical film, film based on a novel","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q17013749, http://www.wikidata.org/entity/Q52207399","Eddie Marsan, Jude Law, Alicia Vikander, Sam Riley","http://www.wikidata.org/entity/Q45647, http://www.wikidata.org/entity/Q160432, http://www.wikidata.org/entity/Q439314, http://www.wikidata.org/entity/Q520001",Karim Aïnouz,http://www.wikidata.org/entity/Q749493,ARP Sélection,http://www.wikidata.org/entity/Q47509008,Gabrielle Tana,http://www.wikidata.org/entity/Q15941546,Dickon Hinchliffe,http://www.wikidata.org/entity/Q27929280,Hélène Louvart,http://www.wikidata.org/entity/Q3896144,,,FilmNation Entertainment,http://www.wikidata.org/entity/Q5448895,,,,
http://www.wikidata.org/entity/Q124429012,Daughters,2024-01-22T00:00:00Z,,,English,,,,,tt12336480,m/daughters_2024,documentary film,http://www.wikidata.org/entity/Q93204,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116735906,Tin Soldier,2024-01-01T00:00:00Z,,,English,,,,,tt20258920,m/tin_soldier,action film,http://www.wikidata.org/entity/Q188473,"Robert De Niro, Rita Ora, Jamie Foxx, Nora Arnezeder, John Leguizamo, Saïd Taghmaoui, Shamier Anderson, Scott Eastwood, Joey Bicicchi","http://www.wikidata.org/entity/Q36949, http://www.wikidata.org/entity/Q229760, http://www.wikidata.org/entity/Q171905, http://www.wikidata.org/entity/Q291466, http://www.wikidata.org/entity/Q295233, http://www.wikidata.org/entity/Q373034, http://www.wikidata.org/entity/Q26703645, http://www.wikidata.org/entity/Q1320494, http://www.wikidata.org/entity/Q124811429",Brad Furman,http://www.wikidata.org/entity/Q539065,,,,,Chris Hajian,http://www.wikidata.org/entity/Q22583592,Tim Maurice-Jones,http://www.wikidata.org/entity/Q15102884,"Thessaloniki, Drama Regional Unit","http://www.wikidata.org/entity/Q17151, http://www.wikidata.org/entity/Q208606",,,,,,
http://www.wikidata.org/entity/Q125145603,Sting,2024-04-06T00:00:00Z,,,English,,,,,tt20112746,m/sting,"horror film, thriller film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q2484376","Silvia Colloca, Penelope Mitchell, Ryan Corr, Noni Hazlehurst, Robyn Nevin, Jermaine Fowler, Alyla Browne","http://www.wikidata.org/entity/Q271625, http://www.wikidata.org/entity/Q16199208, http://www.wikidata.org/entity/Q2035268, http://www.wikidata.org/entity/Q546940, http://www.wikidata.org/entity/Q7353620, http://www.wikidata.org/entity/Q28819579, http://www.wikidata.org/entity/Q121541076",Kiah Roache-Turner,http://www.wikidata.org/entity/Q21067198,,,,,Anna Drubich,http://www.wikidata.org/entity/Q28867175,,,,,,,,,,
http://www.wikidata.org/entity/Q125739503,Rite Here Rite Now,2024-01-01T00:00:00Z,145,145,English,,,,,tt32260498,,concert film,http://www.wikidata.org/entity/Q430525,"Ghost, Tobias Forge","http://www.wikidata.org/entity/Q1355578, http://www.wikidata.org/entity/Q29641372","Alex Ross Perry, Tobias Forge","http://www.wikidata.org/entity/Q4717719, http://www.wikidata.org/entity/Q29641372",Trafalgar Releasing,http://www.wikidata.org/entity/Q121854776,"Jonas Åkerlund, Rick Sales","http://www.wikidata.org/entity/Q455370, http://www.wikidata.org/entity/Q62554474",Ghost,http://www.wikidata.org/entity/Q1355578,,,,,Loma Vista Recordings,http://www.wikidata.org/entity/Q17070143,,,,
http://www.wikidata.org/entity/Q125408540,Young Werther,2024-09-09T00:00:00Z,,,English,,,The Sorrows of Young Werther,http://www.wikidata.org/entity/Q151883,tt21857662,,romantic comedy,http://www.wikidata.org/entity/Q860626,"Alison Pill, Iris Apatow, Douglas Booth, Patrick J. Adams","http://www.wikidata.org/entity/Q237781, http://www.wikidata.org/entity/Q16021057, http://www.wikidata.org/entity/Q554412, http://www.wikidata.org/entity/Q644565",,,,,,,Owen Pallett,http://www.wikidata.org/entity/Q162045,,,,,,,,,,
http://www.wikidata.org/entity/Q124246539,Murder and Cocktails,2024-01-23T00:00:00Z,,,English,,,,,tt21861620,m/murder_and_cocktails,mystery film,http://www.wikidata.org/entity/Q1200678,"Jeff Nimoy, Lucy Boryer, Colleen O'Shaughnessey, Caroline Amiguet, Jason Bernardo, Jessicah Neufeld, Ricardo Molina, Brian Lally, Nerissa Tedesco","http://www.wikidata.org/entity/Q6174614, http://www.wikidata.org/entity/Q6698211, http://www.wikidata.org/entity/Q2347315, http://www.wikidata.org/entity/Q5044960, http://www.wikidata.org/entity/Q124329014, http://www.wikidata.org/entity/Q124329019, http://www.wikidata.org/entity/Q124329021, http://www.wikidata.org/entity/Q107598023, http://www.wikidata.org/entity/Q124329024",Henry Barrial,http://www.wikidata.org/entity/Q115097841,Vision Films,http://www.wikidata.org/entity/Q63644028,Ron Jackson,http://www.wikidata.org/entity/Q124328970,,,John DeFazio,http://www.wikidata.org/entity/Q6228935,,,,,,,,
http://www.wikidata.org/entity/Q131154737,Surveilled,2024-11-15T00:00:00Z,60,60,English,,,,,tt33813121,,documentary film,http://www.wikidata.org/entity/Q93204,,,"Matthew O'Neill, Perri Peltz","http://www.wikidata.org/entity/Q6791034, http://www.wikidata.org/entity/Q7169617",Max,http://www.wikidata.org/entity/Q117078710,,,,,Matthew O'Neill,http://www.wikidata.org/entity/Q6791034,,,HBO Documentary Films,http://www.wikidata.org/entity/Q121357122,,,,
http://www.wikidata.org/entity/Q124336101,My Favourite Cake,2024-01-01T00:00:00Z,97,97,English,,,,,tt31015278,m/my_favourite_cake,romantic drama film,http://www.wikidata.org/entity/Q117536422,"Esmaeel Mehrabi, Lily Farhadpour","http://www.wikidata.org/entity/Q5716843, http://www.wikidata.org/entity/Q25425774","Maryam Moqadam, Behtash Sanaeeha","http://www.wikidata.org/entity/Q4845203, http://www.wikidata.org/entity/Q56332378",Cirko Film,http://www.wikidata.org/entity/Q28871365,"Behtash Sanaeeha, Christopher Zitterbart","http://www.wikidata.org/entity/Q56332378, http://www.wikidata.org/entity/Q95865458",Henrik Nagy,http://www.wikidata.org/entity/Q5956058,Mohammad Haddadi,http://www.wikidata.org/entity/Q24053341,,,,,,,,
http://www.wikidata.org/entity/Q63639178,Exhibition on Screen: Van Gogh and Japan,2024-04-25T00:00:00Z,85,85,English,,,,,tt9298918,,documentary film,http://www.wikidata.org/entity/Q93204,,,David Bickerstaff,http://www.wikidata.org/entity/Q22946162,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q127117411,Q127117411,2024-07-04T00:00:00Z,107,107,English,,,,,tt32758854,,documentary film,http://www.wikidata.org/entity/Q93204,,,Oliver Schwehm,http://www.wikidata.org/entity/Q56604982,,,,,,,Gabi Kislat,http://www.wikidata.org/entity/Q127117687,,,,,,,,
http://www.wikidata.org/entity/Q117848301,Canary Black,2024-10-24T00:00:00Z,101,101,English,,,,,tt20048582,m/canary_black,"action film, thriller film, spy film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q2484376, http://www.wikidata.org/entity/Q2297927","Kate Beckinsale, Saffron Burrows, Ray Stevenson, Rupert Friend, Ben Miles, Goran Kostić","http://www.wikidata.org/entity/Q179414, http://www.wikidata.org/entity/Q232419, http://www.wikidata.org/entity/Q372947, http://www.wikidata.org/entity/Q314659, http://www.wikidata.org/entity/Q2895523, http://www.wikidata.org/entity/Q5584439",Pierre Morel,http://www.wikidata.org/entity/Q1356708,Amazon MGM Studios,http://www.wikidata.org/entity/Q4740868,"Carsten Lorenz, Renee Tab, Christopher Tuffin","http://www.wikidata.org/entity/Q111154286, http://www.wikidata.org/entity/Q95740014, http://www.wikidata.org/entity/Q95795388",,,Thierry Arbogast,http://www.wikidata.org/entity/Q580810,,,,,,,,
http://www.wikidata.org/entity/Q124375842,Autumn and the Black Jaguar,2024-02-01T00:00:00Z,,,English,,,,,tt16740144,,adventure film,http://www.wikidata.org/entity/Q319221,"Eva Avila, Emily Bett Rickards","http://www.wikidata.org/entity/Q3061225, http://www.wikidata.org/entity/Q5372060",Gilles de Maistre,http://www.wikidata.org/entity/Q3106578,,,,,Armand Amar,http://www.wikidata.org/entity/Q2659446,,,,,,,,,,
http://www.wikidata.org/entity/Q130365779,Crossword,2024-01-01T00:00:00Z,,,English,,,,,tt18767068,,,,,,Michael Vlamis,http://www.wikidata.org/entity/Q62337211,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q130531369,Mary,2024-12-06T00:00:00Z,,,English,,,,,tt32084246,,"epic film, religious film","http://www.wikidata.org/entity/Q652256, http://www.wikidata.org/entity/Q9259727","Anthony Hopkins, Dudley O'Shaughnessy, Ido Tako, Noa Cohen","http://www.wikidata.org/entity/Q65932, http://www.wikidata.org/entity/Q5311933, http://www.wikidata.org/entity/Q115859078, http://www.wikidata.org/entity/Q120709705",D.J. Caruso,http://www.wikidata.org/entity/Q444583,,,Mary Aloe,http://www.wikidata.org/entity/Q6778828,,,,,Morocco,http://www.wikidata.org/entity/Q1028,,,Mary,http://www.wikidata.org/entity/Q345,,
http://www.wikidata.org/entity/Q130223200,Measures for a Funeral,2024-09-07T00:00:00Z,142,142,English,,,,,tt33077335,,,,,,,,,,,,,,,,,,,,,,,
