movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice_x,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs,dbpedia_uri
http://www.wikidata.org/entity/Q125951906,The Damned,2024-05-16T00:00:00Z,89.0,89.0,English,,,,,tt29296048,m/the_damned_2024,"drama film, historical film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q17013749",,,Roberto Minervini,http://www.wikidata.org/entity/Q19887405,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/The_Damned
http://www.wikidata.org/entity/Q116608699,Bambi: The Reckoning,2024-01-01T00:00:00Z,,,English,,,"Bambi, A Life in the Woods",http://www.wikidata.org/entity/Q742753,tt23621682,,"horror film, thriller film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q2484376",,,Dan Allen,http://www.wikidata.org/entity/Q124109802,,,,,,,Vince Knight,http://www.wikidata.org/entity/Q124112416,,,,,,,,,http://dbpedia.org/resource/Bambi:_The_Reckoning
http://www.wikidata.org/entity/Q127788482,Aberdeen,2024-09-01T00:00:00Z,,,English,,,,,tt32636705,,,,,,,,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Category:Aberdeen
http://www.wikidata.org/entity/Q123786283,Ghostlight,2024-01-18T00:00:00Z,110.0,110.0,English,,,,,tt30321095,m/ghostlight_2024,drama film,http://www.wikidata.org/entity/Q130232,"Francis Guinan, Deanna Dunagan, Dolly de Leon, Keith Kupferer, Katherine May Kupferer, Tara Mallen, Hana Dworkin, Dexter Zollicoffer","http://www.wikidata.org/entity/Q5481173, http://www.wikidata.org/entity/Q5246747, http://www.wikidata.org/entity/Q112152319, http://www.wikidata.org/entity/Q126553413, http://www.wikidata.org/entity/Q126553507, http://www.wikidata.org/entity/Q126553566, http://www.wikidata.org/entity/Q126553642, http://www.wikidata.org/entity/Q47001786","Kelly O'Sullivan, Alex Thompson","http://www.wikidata.org/entity/Q97609182, http://www.wikidata.org/entity/Q97613931",IFC Films,http://www.wikidata.org/entity/Q2910457,Alex Thompson,http://www.wikidata.org/entity/Q97613931,,,,,,,,,,,,,http://dbpedia.org/resource/Ghostlight
http://www.wikidata.org/entity/Q114344937,One Life,2024-02-15T00:00:00Z,109.0,109.0,English,,,,,tt13097932,m/one_life,"drama film, biographical film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q645928","Anthony Hopkins, Samuel Finzi, Marthe Keller, Helena Bonham Carter, Romola Garai, Lena Olin, Jonathan Pryce, Adrian Rawlins, Samantha Spiro, Johnny Flynn, Matilda Thorpe, Alex Sharp, Antonie Formanová, Tim Steed","http://www.wikidata.org/entity/Q65932, http://www.wikidata.org/entity/Q106781, http://www.wikidata.org/entity/Q116265, http://www.wikidata.org/entity/Q170428, http://www.wikidata.org/entity/Q234546, http://www.wikidata.org/entity/Q228862, http://www.wikidata.org/entity/Q312702, http://www.wikidata.org/entity/Q374041, http://www.wikidata.org/entity/Q7408738, http://www.wikidata.org/entity/Q3893931, http://www.wikidata.org/entity/Q17198798, http://www.wikidata.org/entity/Q20685513, http://www.wikidata.org/entity/Q63928383, http://www.wikidata.org/entity/Q120196818",James Hawes,http://www.wikidata.org/entity/Q6135721,Warner Bros.,http://www.wikidata.org/entity/Q126399,"Iain Canning, Emile Sherman, Guy Heeley","http://www.wikidata.org/entity/Q2514268, http://www.wikidata.org/entity/Q15808023, http://www.wikidata.org/entity/Q95789966",Hauschka,http://www.wikidata.org/entity/Q91573,Zac Nicholson,http://www.wikidata.org/entity/Q63546830,"London, Prague","http://www.wikidata.org/entity/Q84, http://www.wikidata.org/entity/Q1085","BBC Film, FilmNation Entertainment, See-Saw Films","http://www.wikidata.org/entity/Q971446, http://www.wikidata.org/entity/Q5448895, http://www.wikidata.org/entity/Q7445452",,,,,http://dbpedia.org/resource/One_Life_(2023_film)
http://www.wikidata.org/entity/Q124847605,I Love You Forever,2024-03-09T00:00:00Z,,,English,,,,,tt15907380,m/i_love_you_forever,comedy drama,http://www.wikidata.org/entity/Q859369,"Sofia Black-D'Elia, Jon Rudnitsky, Cazzie David","http://www.wikidata.org/entity/Q2080850, http://www.wikidata.org/entity/Q20974047, http://www.wikidata.org/entity/Q41783715",Cazzie David,http://www.wikidata.org/entity/Q41783715,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/I_Love_You_Forever
http://www.wikidata.org/entity/Q124691682,Strictly Confidential,2024-04-05T00:00:00Z,89.0,89.0,English,,,,,tt22805652,,thriller film,http://www.wikidata.org/entity/Q2484376,"Elizabeth Hurley, Georgia Lock, Genevieve Gaunt, Lauren McQueen, Freddie Thorp, Max Parker, Llyrio Boateng, Pear Chiravara","http://www.wikidata.org/entity/Q75622, http://www.wikidata.org/entity/Q5547578, http://www.wikidata.org/entity/Q4143144, http://www.wikidata.org/entity/Q29419684, http://www.wikidata.org/entity/Q38406318, http://www.wikidata.org/entity/Q115484474, http://www.wikidata.org/entity/Q125408776, http://www.wikidata.org/entity/Q125408790",Damian Hurley,http://www.wikidata.org/entity/Q26132392,Lionsgate,http://www.wikidata.org/entity/Q515869,"Elizabeth Hurley, Philippe Martinez","http://www.wikidata.org/entity/Q75622, http://www.wikidata.org/entity/Q3901505",Michael Richard Plowman,http://www.wikidata.org/entity/Q6833840,George Burt,http://www.wikidata.org/entity/Q1507047,,,,,,,,,http://dbpedia.org/resource/Strictly_Confidential
http://www.wikidata.org/entity/Q124849881,How Music Got Free,2024-03-09T00:00:00Z,,,English,,,,,tt31189881,,documentary film,http://www.wikidata.org/entity/Q93204,,,,,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/How_Music_Got_Free
http://www.wikidata.org/entity/Q123477948,The Surfer,2024-05-18T00:00:00Z,,,English,,,,,tt27813235,m/the_surfer_2024,psychological thriller,http://www.wikidata.org/entity/Q590103,"Julian McMahon, Nicolas Cage, Justin Rosniak, Miranda Tapsell, Rahel Romahn, Finn Little, Charlotte Maggi, Nicholas Cassim, Alexander Bertrand","http://www.wikidata.org/entity/Q4223, http://www.wikidata.org/entity/Q42869, http://www.wikidata.org/entity/Q6318089, http://www.wikidata.org/entity/Q16607908, http://www.wikidata.org/entity/Q104831677, http://www.wikidata.org/entity/Q63301003, http://www.wikidata.org/entity/Q123486293, http://www.wikidata.org/entity/Q124813213, http://www.wikidata.org/entity/Q124813222",Lorcan Finnegan,http://www.wikidata.org/entity/Q63699527,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/The_Surfer
http://www.wikidata.org/entity/Q124435298,Shahid,2024-01-01T00:00:00Z,,,English,,,,,tt30808146,,,,,,Narges Kalhor,http://www.wikidata.org/entity/Q1965265,,,Michael Kalb,http://www.wikidata.org/entity/Q99393641,,,Felix Pflieger,http://www.wikidata.org/entity/Q95837613,,,,,,,,,http://dbpedia.org/resource/Shahid
http://www.wikidata.org/entity/Q112054756,Here,2024-10-25T00:00:00Z,,,English,,,Here,http://www.wikidata.org/entity/Q5736930,tt18272208,m/here_2024,drama film,http://www.wikidata.org/entity/Q130232,"Tom Hanks, Robin Wright","http://www.wikidata.org/entity/Q2263, http://www.wikidata.org/entity/Q272972",Robert Zemeckis,http://www.wikidata.org/entity/Q187364,Sony Pictures Releasing,http://www.wikidata.org/entity/Q40266137,"Tom Hanks, Robert Zemeckis, Gary Goetzman, Jack Rapke, Bill Block","http://www.wikidata.org/entity/Q2263, http://www.wikidata.org/entity/Q187364, http://www.wikidata.org/entity/Q3098559, http://www.wikidata.org/entity/Q6114749, http://www.wikidata.org/entity/Q19663497",Alan Silvestri,http://www.wikidata.org/entity/Q313537,Don Burgess,http://www.wikidata.org/entity/Q484980,London,http://www.wikidata.org/entity/Q84,"Miramax, ImageMovers, Playtone","http://www.wikidata.org/entity/Q465449, http://www.wikidata.org/entity/Q1204077, http://www.wikidata.org/entity/Q1626895",,,,,http://dbpedia.org/resource/Here
http://www.wikidata.org/entity/Q123365061,Get Away,2024-12-06T00:00:00Z,,,English,,,,,tt10449276,m/get_away,slasher film,http://www.wikidata.org/entity/Q853630,"Nick Frost, Jouko Ahola, Ville Virtanen, Eero Milonoff, Aisling Bea, Anita Suikkari, Sebastian Croft","http://www.wikidata.org/entity/Q363400, http://www.wikidata.org/entity/Q1373261, http://www.wikidata.org/entity/Q513212, http://www.wikidata.org/entity/Q3742898, http://www.wikidata.org/entity/Q4120200, http://www.wikidata.org/entity/Q17110225, http://www.wikidata.org/entity/Q24004789",Steffen Haars,http://www.wikidata.org/entity/Q943006,"IFC Films, Shudder","http://www.wikidata.org/entity/Q2910457, http://www.wikidata.org/entity/Q28137015",,,,,Joris Kerbosch,http://www.wikidata.org/entity/Q27507351,"Tampere, St. Olaf's Church in Tyrvää, Hiedanrannan möljä, Ilkko, Vanha Ike","http://www.wikidata.org/entity/Q40840, http://www.wikidata.org/entity/Q7590867, http://www.wikidata.org/entity/Q83364988, http://www.wikidata.org/entity/Q110505359, http://www.wikidata.org/entity/Q129910834",XYZ Films,http://www.wikidata.org/entity/Q3570498,,,,,http://dbpedia.org/resource/Get_Away
http://www.wikidata.org/entity/Q126603999,How to Rob a Bank,2024-06-05T00:00:00Z,88.0,88.0,English,,,,,tt32308418,m/how_to_rob_a_bank_2024,"documentary film, crime film","http://www.wikidata.org/entity/Q93204, http://www.wikidata.org/entity/Q959790",,,"Seth Porges, Stephen Robert Morse","http://www.wikidata.org/entity/Q7456575, http://www.wikidata.org/entity/Q56877867",,,,,Leo Birenberg,http://www.wikidata.org/entity/Q36745238,Michael Wale,http://www.wikidata.org/entity/Q24266635,,,,,robbery,http://www.wikidata.org/entity/Q53706,,,http://dbpedia.org/resource/How_to_Rob_a_Bank
http://www.wikidata.org/entity/Q112623160,Jules,2024-02-01T00:00:00Z,90.0,90.0,English,,1328109.0,,,tt15428940,m/jules,science fiction comedy,http://www.wikidata.org/entity/Q761469,"Ben Kingsley, Jane Curtin, Harriet Sansom Harris, Jade Quon, Zoë Winters","http://www.wikidata.org/entity/Q173158, http://www.wikidata.org/entity/Q234120, http://www.wikidata.org/entity/Q270622, http://www.wikidata.org/entity/Q66124179, http://www.wikidata.org/entity/Q75660853",Marc Turtletaub,http://www.wikidata.org/entity/Q1892837,Bleecker Street,http://www.wikidata.org/entity/Q17985957,"Andrew Daly, Marc Turtletaub, Debbie Liebling, Michael B. Clark","http://www.wikidata.org/entity/Q504390, http://www.wikidata.org/entity/Q1892837, http://www.wikidata.org/entity/Q5247955, http://www.wikidata.org/entity/Q95757270",Hauschka,http://www.wikidata.org/entity/Q91573,Christopher Norr,http://www.wikidata.org/entity/Q121637131,"Boonton, The Chathams","http://www.wikidata.org/entity/Q599684, http://www.wikidata.org/entity/Q1088995",Big Beach,http://www.wikidata.org/entity/Q2902139,,,,,http://dbpedia.org/resource/Jules_(film)
http://www.wikidata.org/entity/Q124759759,Humane,2024-04-26T00:00:00Z,,,English,,,,,tt16280912,m/humane,"dystopian film, thriller film","http://www.wikidata.org/entity/Q20443008, http://www.wikidata.org/entity/Q2484376","Peter Gallagher, Emily Hampshire, Jay Baruchel","http://www.wikidata.org/entity/Q309900, http://www.wikidata.org/entity/Q3052376, http://www.wikidata.org/entity/Q316756",Caitlin Cronenberg,http://www.wikidata.org/entity/Q56855485,,,,,Todor Kobakov,http://www.wikidata.org/entity/Q7812828,Douglas Koch,http://www.wikidata.org/entity/Q29461608,Hamilton,http://www.wikidata.org/entity/Q133116,,,,,,,http://dbpedia.org/resource/Humane
http://www.wikidata.org/entity/Q125750443,The Present,2024-01-01T00:00:00Z,86.0,86.0,English,,,,,tt20255354,,comedy film,http://www.wikidata.org/entity/Q157443,"Isla Fisher, Greg Kinnear","http://www.wikidata.org/entity/Q228638, http://www.wikidata.org/entity/Q269869",Christian Ditter,http://www.wikidata.org/entity/Q104373,Gravitas Ventures,http://www.wikidata.org/entity/Q5597985,Stuart Ford,http://www.wikidata.org/entity/Q7626547,Fil Eisler,http://www.wikidata.org/entity/Q107618713,,,,,AGC Studios,http://www.wikidata.org/entity/Q107348977,,,,,http://dbpedia.org/resource/The_Present
http://www.wikidata.org/entity/Q117336418,Upgraded,2024-02-09T00:00:00Z,104.0,104.0,English,,,,,tt21830902,m/upgraded,"comedy film, romance film","http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q1054574","Thomas Kretschmann, Marisa Tomei, Lena Olin, Anthony Head, Aimee Carrero, Andrew Schulz, Grégory Montel, Saoirse-Monica Jackson, Archie Renaux, Fola Evans-Akingbola, Camila Mendes, Rachel Matthews","http://www.wikidata.org/entity/Q57614, http://www.wikidata.org/entity/Q191828, http://www.wikidata.org/entity/Q228862, http://www.wikidata.org/entity/Q342962, http://www.wikidata.org/entity/Q4216023, http://www.wikidata.org/entity/Q21063227, http://www.wikidata.org/entity/Q21296573, http://www.wikidata.org/entity/Q64069704, http://www.wikidata.org/entity/Q85678795, http://www.wikidata.org/entity/Q28033291, http://www.wikidata.org/entity/Q28659500, http://www.wikidata.org/entity/Q44735540",Carlson Young,http://www.wikidata.org/entity/Q3660187,Amazon Prime Video,http://www.wikidata.org/entity/Q4740856,"Mike Karz, William Bindley, Piers Tempest","http://www.wikidata.org/entity/Q25418643, http://www.wikidata.org/entity/Q63132904, http://www.wikidata.org/entity/Q64623799",,,,,,,"Amazon MGM Studios, Gulfstream Pictures","http://www.wikidata.org/entity/Q4740868, http://www.wikidata.org/entity/Q22079430",,,,,http://dbpedia.org/resource/Upgraded
http://www.wikidata.org/entity/Q113516747,All of Us Strangers,2024-01-18T00:00:00Z,105.0,105.0,English,,,Strangers,http://www.wikidata.org/entity/Q7621588,tt21192142,m/all_of_us_strangers,film based on a novel,http://www.wikidata.org/entity/Q52207399,"Claire Foy, Jamie Bell, Paul Mescal, Andrew Scott","http://www.wikidata.org/entity/Q258999, http://www.wikidata.org/entity/Q297071, http://www.wikidata.org/entity/Q73367368, http://www.wikidata.org/entity/Q507322",Andrew Haigh,http://www.wikidata.org/entity/Q2846620,"Searchlight Pictures, Disney+","http://www.wikidata.org/entity/Q953040, http://www.wikidata.org/entity/Q54958752","Graham Broadbent, Peter Czernin","http://www.wikidata.org/entity/Q934624, http://www.wikidata.org/entity/Q40664045",Emilie Levienaise-Farrouch,http://www.wikidata.org/entity/Q111261523,Jamie Ramsay,http://www.wikidata.org/entity/Q110475751,,,"Film4 Productions, Blueprint Pictures","http://www.wikidata.org/entity/Q5448886, http://www.wikidata.org/entity/Q17386859",,,,,http://dbpedia.org/resource/Strangers_(upcoming_film)
http://www.wikidata.org/entity/Q121547814,The Watchers,2024-06-05T00:00:00Z,,,English,,,,,tt26736843,m/the_watchers_2024,"horror film, supernatural horror film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q43911809","Dakota Fanning, John Lynch, Siobhan Hewlett, Olwen Fouéré, Georgina Campbell, Hannah Howland, Oliver Finnegan","http://www.wikidata.org/entity/Q115541, http://www.wikidata.org/entity/Q267356, http://www.wikidata.org/entity/Q1505565, http://www.wikidata.org/entity/Q7088895, http://www.wikidata.org/entity/Q19956730, http://www.wikidata.org/entity/Q124303080, http://www.wikidata.org/entity/Q126734836",Ishana Shyamalan,http://www.wikidata.org/entity/Q112913844,"Warner Bros., InterCom, Warner Bros. Pictures","http://www.wikidata.org/entity/Q126399, http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q8016302",M. Night Shyamalan,http://www.wikidata.org/entity/Q51489,Abel Korzeniowski,http://www.wikidata.org/entity/Q318465,Eli Arenson,http://www.wikidata.org/entity/Q124358674,"Dublin, Galway, Wicklow","http://www.wikidata.org/entity/Q1761, http://www.wikidata.org/entity/Q129610, http://www.wikidata.org/entity/Q652101","New Line Cinema, Blinding Edge Pictures","http://www.wikidata.org/entity/Q79202, http://www.wikidata.org/entity/Q2906631",,,,,http://dbpedia.org/resource/The_Watchers
http://www.wikidata.org/entity/Q125993015,Monster,2024-01-01T00:00:00Z,86.0,86.0,English,,,,,tt29941084,,"horror film, crime film, thriller film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q959790, http://www.wikidata.org/entity/Q2484376","Marsha Timothy, Alex Abbad","http://www.wikidata.org/entity/Q12497143, http://www.wikidata.org/entity/Q14917288",Rako Prijanto,http://www.wikidata.org/entity/Q17410948,,,,,Mondo Gascaro,http://www.wikidata.org/entity/Q95204270,Batara Goempar,http://www.wikidata.org/entity/Q120221244,,,,,,,,,http://dbpedia.org/resource/Monster
http://www.wikidata.org/entity/Q124847670,Switch Up,2024-03-10T00:00:00Z,,,English,,,,,tt15126712,,,,"Alicia Witt, Jeff Fahey, Julieth Restrepo","http://www.wikidata.org/entity/Q236247, http://www.wikidata.org/entity/Q314606, http://www.wikidata.org/entity/Q5954893",Tara Pirnia,http://www.wikidata.org/entity/Q117845415,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Switch_Up
http://www.wikidata.org/entity/Q124337179,Our Little Secret,2024-01-01T00:00:00Z,,,English,,,,,tt31022050,m/our_little_secret,romantic comedy film,http://www.wikidata.org/entity/Q118612349,"Lindsay Lohan, Chris Parnell, Dan Bucatinsky, Judy Reyes, Kristin Chenoweth, Henry Czerny, Ian Harding, Bobbie Eakes, Tim Meadows, Jon Rudnitsky, Ash Santos, Jake Brennan","http://www.wikidata.org/entity/Q44903, http://www.wikidata.org/entity/Q1077635, http://www.wikidata.org/entity/Q1252051, http://www.wikidata.org/entity/Q242584, http://www.wikidata.org/entity/Q231811, http://www.wikidata.org/entity/Q739004, http://www.wikidata.org/entity/Q438641, http://www.wikidata.org/entity/Q547408, http://www.wikidata.org/entity/Q1322660, http://www.wikidata.org/entity/Q20974047, http://www.wikidata.org/entity/Q59229923, http://www.wikidata.org/entity/Q114237498",Stephen Herek,http://www.wikidata.org/entity/Q545669,Netflix,http://www.wikidata.org/entity/Q907311,Mike Elliott,http://www.wikidata.org/entity/Q6846685,Emily Bear,http://www.wikidata.org/entity/Q1619324,,,,,,,,,,,http://dbpedia.org/resource/Our_Little_Secret
http://www.wikidata.org/entity/Q124852795,Oddity,2024-03-08T00:00:00Z,98.0,98.0,English,,,,,tt26470109,m/oddity,"horror film, thriller film, supernatural film","http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q2484376, http://www.wikidata.org/entity/Q3634883","Gwilym Lee, Steve Wall, Tadhg Murphy, Carolyn Bracken","http://www.wikidata.org/entity/Q15307498, http://www.wikidata.org/entity/Q55215770, http://www.wikidata.org/entity/Q56271405, http://www.wikidata.org/entity/Q63391803",Damian Mc Carthy,http://www.wikidata.org/entity/Q114919216,"IFC Films, ADS Service","http://www.wikidata.org/entity/Q2910457, http://www.wikidata.org/entity/Q16516296",Mette-Marie Kongsved,http://www.wikidata.org/entity/Q100556619,Richard G. Mitchell,http://www.wikidata.org/entity/Q7325831,Colm Hogan,http://www.wikidata.org/entity/Q122961969,,,Shudder,http://www.wikidata.org/entity/Q28137015,,,,,http://dbpedia.org/resource/Oddity
