subject,predicate,object
http://www.wikidata.org/entity/Q124152247,producers,Peter Herrmann
http://www.wikidata.org/entity/Q124841933,producers,nan
http://www.wikidata.org/entity/Q125948108,producers,nan
http://www.wikidata.org/entity/Q113380226,producers,Tim Bevan
http://www.wikidata.org/entity/Q113380226,producers,Eric Fellner
http://www.wikidata.org/entity/Q124850759,producers,nan
http://www.wikidata.org/entity/Q124642832,producers,nan
http://www.wikidata.org/entity/Q124077893,producers,nan
http://www.wikidata.org/entity/Q113212962,producers,Kaley Cuoco
http://www.wikidata.org/entity/Q113212962,producers,Andrew Rona
http://www.wikidata.org/entity/Q113212962,producers,Alex Heineman
http://www.wikidata.org/entity/Q114314695,producers,Joe Hartwick Jr.
http://www.wikidata.org/entity/Q114314695,producers,Amanda Silver
http://www.wikidata.org/entity/Q114314695,producers,Rick Jaffa
http://www.wikidata.org/entity/Q114314695,producers,Jason Reed
http://www.wikidata.org/entity/Q126184078,producers,nan
http://www.wikidata.org/entity/Q100361125,producers,George Miller
http://www.wikidata.org/entity/Q100361125,producers,Doug Mitchell
http://www.wikidata.org/entity/Q126184471,producers,nan
http://www.wikidata.org/entity/Q115474889,producers,Jennifer Lopez
http://www.wikidata.org/entity/Q115474889,producers,Greg Berlanti
http://www.wikidata.org/entity/Q115474889,producers,Benny Medina
http://www.wikidata.org/entity/Q115474889,producers,Joby Harold
http://www.wikidata.org/entity/Q115474889,producers,Brad Peyton
http://www.wikidata.org/entity/Q115474889,producers,Tory Tunnell
http://www.wikidata.org/entity/Q115474889,producers,Sarah Schechter
http://www.wikidata.org/entity/Q123944616,producers,Mathilde Dedye
http://www.wikidata.org/entity/Q117037697,producers,David Thion
http://www.wikidata.org/entity/Q117037697,producers,Marie-Ange Luciani
http://www.wikidata.org/entity/Q115175910,producers,Francis Ford Coppola
http://www.wikidata.org/entity/Q123690382,producers,nan
http://www.wikidata.org/entity/Q119718080,producers,Steven Schneider
http://www.wikidata.org/entity/Q119718080,producers,Roy Lee
http://www.wikidata.org/entity/Q119718080,producers,David Dastmalchian
http://www.wikidata.org/entity/Q121482803,producers,nan
http://www.wikidata.org/entity/Q124843645,producers,nan
http://www.wikidata.org/entity/Q116470610,producers,Nicolas Cage
http://www.wikidata.org/entity/Q130298069,producers,nan
http://www.wikidata.org/entity/Q123345219,producers,Chad A. Verdi
http://www.wikidata.org/entity/Q124249583,producers,nan
http://www.wikidata.org/entity/Q113572020,producers,Steve Buscemi
http://www.wikidata.org/entity/Q113572020,producers,Tessa Thompson
http://www.wikidata.org/entity/Q113572020,producers,Oren Moverman
http://www.wikidata.org/entity/Q130164694,producers,nan
http://www.wikidata.org/entity/Q120001910,producers,Millennium Media
http://www.wikidata.org/entity/Q123185887,producers,nan
http://www.wikidata.org/entity/Q130304875,producers,nan
http://www.wikidata.org/entity/Q118214971,producers,Jennifer Esposito
http://www.wikidata.org/entity/Q118214971,producers,Christine Crokos
http://www.wikidata.org/entity/Q124844804,producers,nan
http://www.wikidata.org/entity/Q124844877,producers,nan
http://www.wikidata.org/entity/Q130392693,producers,nan
http://www.wikidata.org/entity/Q73792046,producers,Bill Block
http://www.wikidata.org/entity/Q124844963,producers,nan
http://www.wikidata.org/entity/Q124845026,producers,nan
http://www.wikidata.org/entity/Q115577183,producers,nan
http://www.wikidata.org/entity/Q116470707,producers,George Clooney
http://www.wikidata.org/entity/Q116470707,producers,Brad Pitt
http://www.wikidata.org/entity/Q116470707,producers,Grant Heslov
http://www.wikidata.org/entity/Q116470707,producers,Jeremy Kleiner
http://www.wikidata.org/entity/Q116470707,producers,Dede Gardner
http://www.wikidata.org/entity/Q125213955,producers,Anna Paquin
http://www.wikidata.org/entity/Q125213955,producers,Stephen Moyer
http://www.wikidata.org/entity/Q125213955,producers,Axel Kuschevatzky
http://www.wikidata.org/entity/Q125213955,producers,Phin Glynn
http://www.wikidata.org/entity/Q115932556,producers,Frank Marshall
http://www.wikidata.org/entity/Q115932556,producers,Pat Crowley
http://www.wikidata.org/entity/Q124845098,producers,Steven Schneider
